SRC,TGT,VOT,RES,YEA,DAT,TXT
Al tally,Frank,1,1,2008,"01:26, 26 June 2008",Of course. '''
,Poeloq,1,1,2008,,
Nick mallory,Nev1,1,1,2008,"02:21, 4 August 2008",'''Support''' Just the kind of person we need.
Epbr123,Ddstretch,1,1,2008,"11:34, 30 May 2008","'''Support''' I have some reservations, but a net positive."
Razorflame,Barneca,1,1,2008,"16:43, 7 February 2008",'''Support''' as per the easy choice to make.  Really can be trusted with the tools.
Lawrence Cohen,John Carter,1,1,2008,"20:57, 7 January 2008","'''Support'''. <span style=""font-variant:small-caps""><font color=""#800080"">"
UBeR,R. Baley,-1,1,2008,"16:50, 10 April 2008",'''Oppose''' per handling CreepyCrawly. Other admins should also be ashamed of themselves. ~
Seresin,MBisanz,1,1,2008,"05:56, 15 February 2008",'''[[User:Seresin|seresin]] |
Spencer,Sephiroth BCR,1,1,2008,"11:46, 9 January 2008",'''Support''' per nom. <strong>
Pmanderson,Deacon of Pndapetzim,1,1,2008,"22:02, 2 March 2008","'''Support''' Is this why Deacon is being comparatively nice this week? :-> But I support anyway; I usually agree with Deb, and disagree with Deacon, on the substantive issues; but I don't regard him as uncivil."
Wisdom89,Spencer,1,1,2008,"15:43, 1 October 2008","'''Support''' I can see nothing that gives me even the slightest pause. Also, basically per Pedro."
Shapiros10,Bjweeks,1,1,2008,"23:51, 17 June 2008","'''Support''' This user has the experience, and my trust. <font color=""amaranth"">"
Martinphi,Dougweller,1,1,2008,"06:49, 17 September 2008",'''Support''' Thinks outside the box and is reasonable and willing to listen. ——'''
Dlohcierekim,Cailil,1,1,2008,"18:35, 3 July 2008",'''looks okay'''.
Keepscases,Ali'i,0,-1,2008,"18:13, 12 June 2008","'''Neutral''' This is a strange RfA, and I am just going to sit back and watch for a while."
Stifle,Sabine's Sunbird,1,1,2008,"16:10, 9 April 2008","'''Support''', seems fine to me."
Ashton1983,Lenticel,1,1,2008,"11:22, 17 June 2008",'''Support'''
Little Mountain 5,Lankiveil,1,1,2008,"23:35, 24 August 2008","'''Support''' Definitely. '''<em style=""font-family:Copperplate Gothic Bold""><font color=""Black"">"
Kyoko,VanTucky,0,1,2008,"14:37, 23 April 2008","'''Neutral'''. While I think that VanTucky as an admin would probably be a net positive for Wikipedia, the image size situation makes me hesitate from outright supporting him. For starters, I'm puzzled why none of the involved parties sought to discuss this first either at the Manual of Style talk page or at the Village Pump. I also think that VanTucky's comments could have been less controntational. On the other hand, he has been overall a great editor, and I feel that he has improved since his last RfA. --"
Icewedge,Coppertwig,1,-1,2008,"03:45, 7 May 2008",'''Support''' his talk page is dotted with Thank You's so he must be doing something right!
Kathryn NicDhàna,Bigtimepeace,1,1,2008,"02:00, 20 April 2008","'''Support''' per answers to questions and no concerns that I can see. Looks good. - <font face=""comic sans ms""><b>"
The Obento Musubi,Jonny-mt,1,1,2008,"08:03, 23 March 2008","Did I not yet support Jonny-mt? How dare I!!! '''Super strong support'''! Congrats, Jonny. ;) –The"
RyanGerbil10,Djsasso,1,1,2008,"20:45, 29 December 2007","'''Support,'''"
Trusilver,Jeepday,1,1,2008,"07:56, 13 January 2008","'''Support'''. Changing from neutral. After reading this editor's contributions over the last few days, I think that even though I have issues concerning his experience, I don't see anything to suggest he will abuse the tools knowingly or unknowningly."
Gtstricky,Poeloq,1,1,2008,"20:50, 5 March 2008",'''Support''' - Good edits and good answers. <b>
Rspeer,Abd,1,-1,2008,"08:58, 15 February 2008","'''Support'''. I'm actually rather impressed by this user's communication skills. Have those who complain about his lengthy responses stopped to read them? He responds to minor issues (like those on this RfA) with good nature, and he uses wit (and, yes, sometimes sarcasm) when it is merited. He has points of view, as everyone does, and he does the right thing with them -- bringing them into discussions about improving articles on their talk page. This is what I observe from following opposers' links to his ""diatribes"" -- they look to me like rather eloquent defenses of his position with no malice involved. If we would lengthen our collective attention span, we would gain an excellent admin."
Scetoaux,Danielaustinhall12,-1,-1,2008,"02:35, 22 April 2008","'''Oppose''' and recommend withdrawal. &mdash;&nbsp;&nbsp;<span style=""font-family:Script MT Bold; font-size:12pt"">"
Maralia,Parsecboy,1,1,2008,"04:54, 23 February 2008",'''Support'''
Masterpiece2000,Hurricanehink,1,1,2008,"09:08, 12 March 2008",'''Support''' Very good editor. There is no reason to oppose.
Johnfos,Undead warrior,1,-1,2008,"03:22, 17 December 2008",'''Support'''. Good all-rounder.
Pharaoh of the Wizards,Cirt,1,1,2008,"11:24, 9 September 2008",'''Support''' As per track.
Valtoras,Efe,1,1,2008,"18:47, 13 November 2008","'''Without a doubt''' Yup. He meets any standard for adminship that exists. At the risk of embarrasing myself if it doesn't, I predict this will hit [[WP:100]] at some point."
Philippe,Gwen Gale,-1,-1,2008,"05:46, 23 January 2008","'''Oppose''' - the behavior that I've seen in researching this RfA does not move me to believe this user would be an appropriate admin.  I find the user to be unnecessarily confrontational,<s> particularly in the diff cited by Ral above.</s> (struck through as  Ral has removed his opposition.  After further review, I retain my opposition, with regret.)  -"
AGK,Doug,1,1,2008,"17:10, 18 March 2008","'''Support'''. Doug is a thoroughly refreshing candidate, and I think he'll be a great administrator. <span style=""font-family:verdana"">[[User:AGK|'''AGK''']]"
hmwith,RMHED,0,-1,2008,"15:47, 5 February 2008","'''Neutral''' I agree with Pedro. Everyone makes mistakes, but since this it your area of interest, it makes me a little bit nervous.  However, I would not totally abject to you getting the mop, either, as you could ''probably'' do fine. I'm just uncertain... hence, being neutral. '''"
Blnguyen,Parsecboy,1,1,2008,"02:19, 21 February 2008",'''
A. B.,Malinaccier,1,1,2008,"18:08, 22 January 2008","'''Strong support''' per [[Wikipedia talk:Requests for adminship/Malinaccier#Deletion track record]]. I pulled up his deleted contributions history -- Malinaccier has an excellent track record with speedy deletions and AfDs. In other words, it's very rare for him to nominate or tag an article that should be kept. --<font face=""Futura"">"
Keeper76,SorryGuy,1,1,2008,"01:07, 12 February 2008","'''Support'''. There is no evidence that you will abuse the tools.  (Actually I thought you had the tools already).  As an admin myself that is not in the CAT:AOR and stating as much at my  own RfA, I salute you for your stance in Q4.  Personally, until that particular ""category"" is made more specific, non-optional, and less arbitrary, (meaning every candidate gets to choose his/her own recall criteria) I don't see how any ''optional'' category could or should hold up your request for adminship.  In my opinion, this thereby renders the opposes based on said category a moot point. It's optional. Full stop.  You are a good editor, you don't vandalize Wikipedia. You contribute to wiki space and main space.   That's enough for me.  [[User:Keeper76|<font color=""#21421E"" face=""comic sans ms"">Keeper</font>]]  |  [[User talk:Keeper76|<font color=""#CC7722"" face=""Papyrus"">76</font>]]  |"
Lankiveil,Morhange,0,-1,2008,"05:50, 13 July 2008","'''Neutral''', I really want to vote support, because I believe that this user won't deliberately misuse the tools, but the editing of family member articles and the edit summary usage has me very wary.  Could be persuaded to move over to the Support side though."
KojiDude,Juliancolton,1,1,2008,"14:04, 21 September 2008",'''Support''' Somebody worth trusting.--
J-stan,Dihydrogen Monoxide,1,-1,2008,"16:54, 28 December 2007","Oh man, how was I not one of the first to come here? H2O has addressed a major concern from his previous RfA in that he has adapted his editing style to get in some excellent writing. He will make a fine admin, if he is willing to change in such a big way if the community feels he should. [[User talk:J-stan|<strong><font color=""Black"">''J''-</font><font color=""Red"">ſtan</font></strong>]]<sup>[[Special:Contributions/J-stan|<font color=""808080"">Contribs</font>]]</sup><sub>"
Leujohn,Redmarkviolinist,1,-1,2008,,"'''Utmost Support''' My encounters with him has been very pleasant. He is willing to accept critizism, and is very helpful. Good luck on your RfA!"
Poeloq,Zeibura,1,1,2008,"03:48, 22 January 2008",'''Support''' no doubt that this can editor will only benefit the community and the project once he becomes an admin!
Pedro,Melesse,1,1,2008,"21:19, 27 January 2008","'''Support''' 1) I love the honesty and approach in your answers to the questions. 2) Another image working admin - bring it on!! 3) Clean talk page, all looks civil, communicative and gentle. 4) A '''Net Positive''' - zero danger of this candidate misusing the tools by design (due to her expressed interest in and demonstrated work on images not topics) or by accident (per the same rationale - she's hardly likely to wade into [[C:CSD]] or whatever as it clearly doesn't intertest her). Best Wishes. <small><span style=""border:1px solid #0000ff;padding:1px;"">"
ArcAngel,Hurricanehink,1,1,2008,"13:35, 11 March 2008",'''Support''' - No issues here.
Mr Senseless,Thehelpfulone,1,1,2008,"15:14, 19 November 2008","'''Strong Support''' A trustworthy, hardworking capable candidate. '''"
Timmeh,Trampikey,1,-1,2008,"21:57, 3 February 2008",'''Support''' Won't abuse the tools.
Jpmonroe,BirgitteSB,1,1,2008,"10:07, 29 March 2008",'''Support''' she's an exemplary admin at wikisource. seems like a no-brainer.
Camaron,Adolphus79,0,-1,2008,"21:03, 28 November 2008","'''Neutral''' - I do not have a reason to be significantly concerned that you will abuse the tools, some of the question answers however were of concern, despite the clarification. I do believe you should give greater weight to the importance of [[WP:V]] and [[WP:RS]], and while I am pro-[[WP:POTENTIAL]], really admins should be creating articles that follow these from the start. Also some of DGG's observations are worthy of note. I may later move to support or oppose with further review."
Maralia,Karanacs,1,1,2008,"13:23, 17 June 2008","'''Support''' Excellent article writer with solid policy knowledge. One of the most active and dedicated reviewers at [[WP:FAC]], she is unusually adept at communicating difficult news. I have yet to see her lose her cool."
TerriersFan,TenPoundHammer,-1,-1,2008,"16:16, 10 August 2008","'''Oppose'''. I am still uncomfortable with his approach. He says ""Also, by surfing around at random, I tend to run into things that look like they might be deletion-worthy."". In my view he needs to give greater weight to [[WP:BEFORE]] and look to see if articles can be improved first. Taggings such as [http://en.wikipedia.org/w/index.php?title=Burford_County_Combined_School&diff=prev&oldid=198047275 this] indicate to me a lack of undestanding of policy and that he might well delete pages incorrectly."
Garden,Efe,1,1,2008,"15:48, 15 November 2008",Yes.
Cirt,Euryalus,1,1,2008,"07:43, 11 November 2008","'''Support.''' Per nom, per answers to the first three questions, per some noticeable positive contributions to this project. Thank you for your work here. '''"
Gmaxwell,Avruch,1,-1,2008,"14:11, 17 June 2008",'''Support''' Good responses to the questions. Opposition below makes a lot of claims about ''drama seeking'' but fails to tie that back to the admin tools. --
Masterpiece2000,Barneca,1,1,2008,"04:57, 6 February 2008",'''Support''' Looks good to me.
Mailer diablo,RyanLupin,-1,-1,2008,"03:12, 29 June 2008",'''Oppose''' per Giggy. Copyvio issue is a great concern to me. -
BorgQueen,Ameliorate!,1,1,2008,"00:34, 6 October 2008",'''Support'''
Nousernamesleft,Melesse,1,1,2008,"01:25, 3 February 2008","'''Support''' - I must have been on the same thing as DHMO, since not only did I seriously mis-evaluate the arguments for support, I misunderstood the candidate's response to Q5."
Will Beback,Lquilter,1,1,2008,"20:12, 24 January 2008",'''Support''' I often see this editor doing good work. [[Special:Contributions/Will_Beback| ·:· ]]
,Paste,-1,-1,2008,,
Mifter,BirgitteSB,1,1,2008,"00:01, 3 April 2008","'''Support''' As many above have said, adminship is all about being trusted by the community.  To me, this user appears trustworthy and thus my support.  Good luck with your RFA!--"
Axl,Efe,1,1,2008,"19:38, 15 November 2008",'''Support'''. Good contributions & answers.
Mike R,lustiger seth,-1,1,2008,"16:23, 18 December 2008",Oppose per Caulde.
Casliber,Matthewedwards,1,1,2008,"11:47, 9 July 2008","'''Support'''Cheers,"
O,NASCAR Fan24,-1,-1,2008,"00:17, 18 January 2008","When there is a situation involving BLP and/or [[WP:OTRS|OTRS]], it is certain that the material being discussed is sensitive.  Therefore, if a discussion was occurring on-wiki and subsequently deleted because of BLP, that's an indicator to switch the discussion to private places, such as IRC or email.  Furthermore, these discussions (on-wiki) also must be oversighted due to the sensitivity.  Besides all that, I have a feeling that this user is strongly prone to jumping the gun when he does not understand a specific situation; one example would be [[Wikipedia:WikiProject U.S. Roads/Newsletter/Newsroom#Wikipedia:Requests for arbitration/Highways 2|volunteering to write a newsletter story about an arbitration case]] when understanding is minimal.  If this principle is coupled with clearing CSD, creators of perfectly good articles would yell at the user, potentially escalating to ANI, and worst of all, ArbCom and desysopping.  With that, it's okay to [[WP:BOLD|be bold]], but there are other times when being bold is not a good idea."
Pigman,Alexf,1,1,2008,"03:44, 20 January 2008","'''Support''' Despite a bobble over [[WP:CANVASS]], he seems like a responsible editor with good knowledge of policy. Very small pet peeve: all your edits seem to be marked as minor which I have some difficulty believing. Willingness to admit mistakes is always a plus as is looking up relevant policies and guidelines when necessary. I'm a policy wonk and I will still own up to gaps in my knowledge. <small>(but don't tell the cabal or I'll catch it good.)</small>"
Xdenizen,Aervanath,1,1,2008,"20:59, 9 November 2008",'''Support''' - this candidate can be trusted.
Jamesontai,JamieS93,1,-1,2008,"17:32, 26 August 2008","'''Support''' with [[WP:ADMINCOACHING|Admin Coaching]]: I've interacted with this user on IRC for some time now.  Seems to be a good content builder.  I don't believe her age bothers me too much, since I've seen current administrators who are only 13 years of age.  The oppose vote regarding the AfD votes does bother me slightly, but I'm sure there's a better explanation for that.  Administrators aren't perfect, and punishing a person's age rather than the ability to contribute and the depth of these contribution bothers me as well."
Miquonranger03,Danielfolsom,0,-1,2008,"16:54, 3 September 2008","'''Neutral''' - I've always thought that quality is more important than quantity (despite my slight case of Editcountitis when it comes to vandalism, but I digress) and I believe that his edits are truly helpful to Wikipedia, especially his contributions to templates. However, his creation of the template ""Obnoxious,"" I feel, was not only redundant, but also felt quite severely written and may cause further problems, rather than fixing them. Also, he hasn't been very active recently, and I'd like to see at least another month of this kind of fantastic editing before I say ""yes."" Besides that, I think he's a fine candidate."
RyRy,Spencer,1,1,2008,"01:25, 3 October 2008","'''Support''' &ndash; I've seen him around doing some constructive work. By a glance at his contributions and what he's done to help the encyclopedia, he looks like he'll do just fine to me. &ndash;"
OhanaUnited,Bedford,1,1,2008,"00:49, 4 April 2008",'''Support'''. That's A LOT of DYK.
Jahiegel,Fordmadoxfraud,1,-1,2008,"05:27, 23 May 2008","'''Support''' Believing as I do that one's failing to understand adminship as purely ministerial (to understand, that is, that admins act only to divine for what actions a consensus of the community exists and then to carry out those actions) commends him/her quite poorly to adminship, I am altogether sympathetic to the arguments advanced by several of the opposers, and the concerns raised by Taxman and Pedro in particular might, when viewed alongside certain of the putative instances of curtness or incivility (the presence of each of which characteristics is of course pernicious in an admin) not entirely unfairly adduced, lead me to oppose a candidate who might not own certain redeeming qualities that readily present themselves here.  FMF, though, seems, consistent with the analyses of (to name three) Regent, Moonriddengirl, and MrPrada, possessed of a sound sense of judgment, a deliberative temperament, a keen intellect, conversance with policy (and of the nature of the areas whereof the policy governing which he might not be acquainted), and a collegial, collaborative personality, which conclusion is, on the whole, bolstered by the history of his involvement with certain BLP issues, including those surrounding [[Celebrity sex tape]], discussed infra, which involvement demonstrates an ability to apply policy consistent with the community's understanding of policy, if not optimally to communicate relative to that understanding (it should probably be noted, too, that the inclusion of the ""Rumors"" section about the propriety of which there appears to exist some dispute seems to have commanded a consensus of involved editors before protection&mdash;whether that has since changed, I haven't undertaken to see, but ''post facto'' changes in the views of the community wouldn't seem particularly useful to one seeking to adjudge FMF's actions&mdash;and that Sceptre's construction of BLP, one that he would, I'm sure, admit is much more strict than that embraced by the community, was rejected by many editors, if not always in the unfortunately curt manner adopted once or twice by FMF, blunting, certainly, submissions that the substance of FMF's behavior bears out a misunderstanding of policy and practice or is somehow wrong; in any event, we have enough admins who err, to the multi-faceted detriment of the project, in applying BLP absolutely, and it is heartening to find a candidate who appreciates nuance in the same way the community writ large do), such that I am able to conclude with a good deal of confidence that [[User:Jahiegel/Views on Wikipedia/Requests for adminship|the net effect on the project of the candidate's being sysop(p)ed should be positive]]."
Malleus Fatuarum,NorthernThunder,-1,-1,2008,"02:11, 24 March 2008","'''Oppose''', largely on the answer to Q1. Administrators aren't empowered to use bans to maintain order on wikipedia. Not yet, anyway. --"
Sarcasticidealist,Jeepday,1,1,2008,"19:47, 7 January 2008","'''Support''' The question isn't whether he ""needs"" the tools (nobody does - any non-admin can be a useful Wikipedian), the question is whether now that he's volunteered to do some extra work he can be trusted to do it.  It looks to me that he can."
VasileGaburici,Cbl62,1,1,2008,"02:49, 18 September 2008",'''Support''' He'll likely exercise good judgment as an admin.
Axl,L'Aquatique,1,1,2008,"20:19, 24 July 2008","'''Support'''. Good answers. Solid contributions. I'm impressed that you made the effort to answer the tedious ""AGF challenge"" questions."
Casliber,Mark t young,1,-1,2008,"22:28, 16 June 2008","'''Support.''' a good 'pedia builder and a clear net positive as an admin. Cheers,"
Relata refero,Ed Poor,1,-1,2008,"23:09, 17 July 2008","'''Support'''. If he says he intends to be careful, I intend to trust him. --<span style=""font-family:Georgia"">"
EVula,Carter,-1,-1,2008,"19:44, 23 May 2008","No. The diffs presented paint a very poor portrait of the candidate, but it was the [http://en.wikipedia.org/w/index.php?title=Hillary_Rodham_Clinton_presidential_campaign%2C_2008&diff=prev&oldid=182902487 HRC edit] that leaves me wondering how exactly that would be a good idea... [[User:EVula|EVula]] <span style=""color: #999;"">// [[User talk:EVula|talk]] //"
The Rambling Man,Jayron32,1,1,2008,"11:19, 6 January 2008","'''Support''' I ain't seen nothing to worry about here, Jayron can be trusted with the tools.  Good luck."
Metagraph,Morhange,0,-1,2008,"06:55, 12 July 2008","'''Neutral''' Edit summaries are pretty important to me, and 21% for major edits just isn't cutting it (Nothing below 95% for major edits is reasonable for an admin in my books). Also, would need to see answers for questions 6,7,8,9, and 12 (the most important question, in my opinion). I'd be much more comfortable with opposing here, but you've made some pretty good contributions."
Bwrs,Soxred93,1,1,2008,"04:19, 16 June 2008",'''Support'''
Steve Crossin,Thfrang,-1,-1,2008,"11:23, 22 April 2008","'''Oppose''' [http://en.wikipedia.org/w/index.php?title=User_talk:Epbr123&diff=prev&oldid=207328365 This] shows me they don't have the temperament to be an admin. I urge the nominee to withdraw, or for this to be [[WP:SNOW|snowballed]] <font face=""Lucida Calligraphy"" color=""red"">"
Natalya,Addshore,0,-1,2008,"15:19, 13 May 2008","'''Neutral'''; Addshore seems to have very good ways to contribute with administrator tools, but I am concerned about how he deals with disputes.  The answer to question No. 3 did gave me the impression that either he had not run into any big disputes, or that he did not consider much how he dealt with them.  While it is great if someone has not had any disputes, if that is in fact true, I think that administrators should have some experience with dealing with conflict, as they will certainly run into it as they go about their various administrator tasks.  If there could be elaboration on that point/consideration of past conflicts in more specification, I would feel more comfortable supporting, but at this time I must remain neutral.  --"
Angelo.romano,Esanchez7587,1,1,2008,"11:15, 18 January 2008","'''Support''' valid candidate, very likely to be a good admin. --"
Dorftrottel,Martijn Hoekstra,1,1,2008,,"Ok, I honestly didn't take a closer look, but the opposition didn't gain momentum after several days and that speaks for itself."
Kukini,Toddst1,1,1,2008,"14:17, 13 March 2008",'''Support''' In agreement with Mifter.
Rootology,Gladys j cortez,1,1,2008,"13:08, 2 October 2008","'''Support''' I don't think Gladys will abuse the tools. <font color=""0D670D"" face=""Georgia, Helvetica"">"
Bibliomaniac15,Pegship,1,1,2008,"01:19, 3 June 2008",'''Support'''. It seems that you've hit the edit counting cap for Interiot's edit counter. SQL's indicates a count of 70103 (w/o deleted edits) of which a whopping ''56994'' are mainspace! '''''
J Milburn,Addshore,-1,-1,2008,"21:08, 15 May 2008","'''Oppose''' per lack of article writing, and, among other things, the copyright issues. A little more experience and work in the relevant areas may mean I support next time."
Kanonkas,Xavexgoem,1,1,2008,"17:18, 11 June 2008","'''Support''' A good mediator, and user. Stays [[WP:Civil|civil]] which is good. --<small><span style=""border:1px solid #0000ff;padding:1px;"">"
Spencer,Euryalus,1,1,2008,"01:37, 9 November 2008",'''Support''' I see no reason this user would abuse the tools. '''
Zginder,^demon,-1,1,2008,"21:14, 22 February 2008","'''Oppose''' I do not think contraversal people should be admins, but can be productive members of the community."
Orderinchaos,The Transhumanist,1,-1,2008,"13:55, 9 April 2008","'''Support''' Agreed that adminship for this candidate would be a net positive for the encyclopaedia and he's very unlikely to abuse tools (especially after 5 RfAs, I think someone in that situation would be especially aware of community scrutiny of his actions). However while I respect the opposers I disagree with many of the rationales presented."
Flewis,Kww,1,-1,2008,"05:50, 2 October 2008",'''Support''' - Seems like a good contributor --'''
Jacoplane,TenPoundHammer,1,-1,2008,,"'''Support''', I have faith he won't abuse the bit. <small><font color=""AE1C28"">"
Dean B,Suntag,-1,-1,2008,"23:08, 28 December 2008","'''Oppose''' per NuclearWarfare and Iridescent. The user needs a tad more wisdom, just a tad."
Queerbubbles,WilliamH,1,1,2008,"12:21, 4 August 2008","'''Support''' - Big ups for editing with the least amount of edits.  ;)  <b><font color=""Indigo"">"
Szyslak,GO-PCHS-NJROTC,-1,-1,2008,"22:52, 6 April 2008","'''Strong oppose''' Please see [[Wikipedia talk:Long term abuse/Mmbabies]] and its archives for examples of his ways of dealing with the Mmbabies vandal, which include trying to ""out"" Mmb's supposed real-life identity. These events are far, far too recent for this user to be trusted with the tools. <font color=""green"">"
EJF,^demon,1,1,2008,"18:11, 18 February 2008","'''Support''' - per answer to Q7, and despite rouge tendencies; speedy deleting an article by [[Jimbo Wales]]!"
Cosmic Latte,Matthewedwards,0,1,2008,"15:39, 11 July 2008","'''Neutral''': Looks good <s>overall</s> <b>in many respects</b>, but my enthusiasm over this candidate was significantly curbed by concerns voiced by Wisdom89 and Rspeer."
Cenarium,Karanacs,1,1,2008,"01:51, 20 June 2008","'''Support''' I trust her judgment, and a talented article writer furthermore. No hesitation, <strong><span style=""font-family:Monotype;"">"
Stephen,Ddstretch,1,1,2008,"22:19, 30 May 2008",'''Support''' a good candidate --
Risker,lustiger seth,1,1,2008,"06:15, 19 December 2008","'''Support'''. Candidates who come forward with very explicit and limited aims generally stick to them, per examples listed above.  Should this candidate stray much from his intended remit, I suspect things will be addressed fairly promptly. Meanwhile, the task he wishes to work on is one of the most complex ones on Wikipedia due to its interrelationship with other projects, and he is already a proven quantity in this area."
Lradrama,Bedford,1,1,2008,"08:56, 4 April 2008","'''Support''' - Another fine [[User:Wizardman|Wizardman]] candidate. :-) <span style=""font-family:Comic Sans MS,sans-serif"">"
Macy,Cirt,1,1,2008,"01:46, 9 September 2008","'''Support''' - Nothing wrong with this user, give him the mop. <small>"
Thehelpfulone,UserDœ,-1,-1,2008,"17:57, 8 May 2008","'''Oppose:''' Little main space experience, less than 1000 edits, been around since 21 April 2008, still too new in my opinion. Also, user says will help out at [[WP:AIV|AIV]] but currently only has 19 edits there. Sorry! [[User:Thehelpfulone|<font color=""red"">'''The'''</font>]] [[User_talk:Thehelpfulone|<font color=""black""> '''Helpful'''</font>]] [[Special:Contributions/Thehelpfulone|<font color=""red""> '''One'''</font>]] <sup>"
Ynhockey,Everyking,-1,-1,2008,"21:15, 27 August 2008",'''Oppose''' - per Gamaliel. Also has a very problematic history with little evidence that he has changed since the ArbCom affairs took place. --
Epbr123,DDima,1,1,2008,"18:33, 21 January 2008",'''Support''' Good candidate.
Maser Fletcher,Mitchazenia,1,1,2008,"04:45, 26 December 2007",'''Absolutely'''. Fantastic editor.
Avruch,Esanchez7587,0,1,2008,"14:26, 15 January 2008","I don't want to oppose based on answers that aren't completely incorrect, but I think answers to my first and second questions leave much to be desired. I don't think moving potentially BLP-violating material from the article to the article talk page is a good idea at all, and bans and blocks have entirely different purposes (although bans can be enforced by blocks). <sup>"
Stephenchou0722,EyeSerene,1,1,2008,"00:04, 9 April 2008",'''Support''' Seems to be trustworthy and reliable.
Wisdom89,Cyclonenim,-1,-1,2008,"18:50, 17 April 2008","'''Oppose''' - I hate to be the first, but pursuing your contributions, there really is a paucity of admin-related areas you've actively participated in. You're a good editor though, and hey, we have similar topical interests. However, I think just a few more months of [[WP:CSD]], [[WP:HD]], [[WP:AIV]], [[WP:ANI]], [[WP:RFPP]] participation etc..etc.. would benefit you. Try [[WP:ADMINCOACH]] too. Cheers matey."
Cyclonenim,Fercho85,-1,-1,2008,"08:39, 20 May 2008","'''Oppose''' per Wisdom and Useight, really. You need more experience in all the namespaces but that shouldn't take too long. Hope to see you around in a few months. Regards, <font face=""Tahoma"" size=""2px"">'''"
Lradrama,Aleta,1,1,2008,"10:42, 21 March 2008","'''Support''' - Generally a good set of contributions. Great article work, great interaction with other users, both on their / article talk pages. Wikipedia-count is a little low, but it isn't bad, and I've seen enough to give my support. <span style=""font-family:Comic Sans MS,sans-serif"">"
Wisdom89,Ecoleetage,-1,-1,2008,"23:15, 2 September 2008","'''Oppose''' - Switched from Support above - I am no longer comfortable in supporting this candidate for adminship per the diffs provided in the oppose and neutral section. I don't like the temperament I'm seeing, nor do I want somebody who is inclined to expunge articles incorrectly."
,PeeJay2K3,-1,-1,2008,,
Razorflame,Xavexgoem,1,1,2008,"20:55, 13 June 2008",'''Support''' per the answer to Q7.  This user is very civil and his answers to the questions show that he has a grasp on the policies needed by administrators.
Milk's Favorite Cookie,J Greb,1,1,2008,"23:14, 11 March 2008",'''Support''' Will make a great admin! -
TheProf07,WarthogDemon,1,-1,2008,"22:28, 23 March 2008","'''Support''' After the great answer to my question(s). I'm going to say, YES! Give this user a mop. <span style=""color:green""> '''"
RMHED,Ali'i,1,-1,2008,"21:41, 13 June 2008","'''Support''' I like your style, you're not an arse kisser. A very refreshing RfA."
SWik78,Lazulilasher,1,1,2008,"13:32, 6 October 2008",'''Support''' No reason for concern. Good luck!
Microchip08,CWY2190,1,-1,2008,"09:41, 26 March 2008",'''Support''' - good user; trusted by many. <b>
Timmeh,Wisdom89,-1,-1,2008,"00:08, 22 January 2008","'''Oppose''' Same concerns raised by Pedro. It seems that you have too much of an impulse to warn users when you see what you think is vandalism. When warning, reporting, or blocking an editor, it is always very important to be absolutely certain that they did commit vandalism and were trying to hurt the project. If you cannot be absolutely certain, it is best to leave a personal message explaining why what they did was wrong or asking them why they did it before jumping the gun."
Mailer diablo,Paul Erik,1,1,2008,"10:12, 11 August 2008",I'm
Garion96,Krm500,1,-1,2008,"21:31, 8 October 2008",'''Support''' -
Seicer,Jamesontai,-1,-1,2008,"23:59, 14 September 2008","'''Oppose''': Sorry, I am in favour of administrators who have had experience in more than rollbacking edits or performing vandalism reverts. I personally feel that a candidate should be well rounded, and have interactions or dealings in FA/GA or article writings in general. <small>"
theoneintraining,JPG-GR,1,1,2008,"23:45, 12 October 2008","'''Support''' [[User:Ral315/WTHN|Why the hell not]], [[Wikipedia:ADMIN#No_big_deal|it's no big deal]].--"
Wizardman,Risker,1,1,2008,"20:04, 14 May 2008","Oppose votes concerning, but not overly concerning."
Bennose,Tiptoety,-1,1,2008,"09:54, 29 February 2008","'''Strong Oppose''' User has only been online for 10 months. It seems the main activity has been to increase his edit score with a view to becoming an admin rather than actually contributing. I don't think anyone should be able to be an admin without a proven record of steady contribution, rather than an excessive burst of activity in a bid to get power"
The Transhumanist,Wikidudeman,1,-1,2008,"23:11, 18 January 2008","'''Support''' - your name reminds me of ""[[Buddy Guy]]"".   '''''"
Trusilver,Kubek15,0,-1,2008,"18:44, 21 April 2008","'''Neutral''' per Shefield above. I think that you will be a good admin in the future, but you need more experience in projectspace. I also suggest that you spend time participating in RfA's and other related functions to get a better idea of how the administrative tasks work."
Morbidthoughts,Danielfolsom,0,-1,2008,"01:37, 1 September 2008","'''Neutral'''. I'm concerned about your having only one active month since the first RAF. Even though the first RAF was 10 months ago, I can't tell if the issues brought by the opposes in the last RAF are improved on during your active month. I also agree with Macy's advice."
Sumoeagle179,WilliamH,1,1,2008,"10:04, 7 August 2008",'''Strong Support''' I think this guy will be awesome.
Anonymous Dissident,Crash Underride,-1,-1,2008,"11:39, 26 February 2008","No, doesn't seem to understand fully the functionality of adminship; you don't need the tools to improve articles and remove vandalism. -- <strong>"
preschooler.at.heart,VanTucky,1,1,2008,"20:09, 18 April 2008",'''Support''' - '' '''
