SRC,TGT,VOT,RES,YEA,DAT,TXT
WilliamH,Penyulap,-1,-1,2012,"17:41, 24 July 2012","'''Oppose''' per [[Wikipedia:Sockpuppet_investigations/Penyulap/Archive|this SPI case]], in which the candidate, following several invitations to clarify whether he was being sarcastic or not, admitted in earnest that he uses socks incapable of being detected by CheckUser to vandalise Wikipedia."
Isarra,Mr. Stradivarius,1,1,2012,"18:59, 5 August 2012","'''Support'''. Reasonable bloke, good answers, and the large chicken found in his bathroom was a nice touch. -—"
Midhart90,Northamerica1000,1,-1,2012,"15:57, 8 November 2012",'''Support''' Seems level-headed enough.
Gilderien,ItsZippy,1,1,2012,"21:21, 7 April 2012","Little concerned about CSD, but otherwise excellent. Take it slowly for the first few months :-) --<span style="""">"
Kumioko,Berean Hunter,1,1,2012,"23:38, 24 July 2012",'''Support''' - Its extremely rare for me to vote on an RFA and even less likely I would support 2 in the same 10 minute span but absolutely I support this.
Dr. Blofeld,SarahStierch,1,1,2012,"18:02, 23 July 2012","'''Strongest possible support''' I cannot think of a better candidate. Produces new articles, is exceptionally kind to newbies and us. Not to mention that she is a wonderful human being too!! I abuse exclamation points too! Sarah for President anybody? ♦"
Kurtis,PumpkinSky,1,-1,2012,"00:02, 24 October 2012","What a coincidence! Just earlier today I was thinking to myself, ""I wonder if PumpkinSky will ever attempt to regain the sysop bit &mdash; that would be great for the project."" In most RfAs, we are left with nothing but an editorial track record to gauge someone's suitability for the role of an administrator, but here we have the unusual benefit of already knowing whether or not promoting this user will be a net positive for the site. History bodes strongly in PumpkinSky/Rlevse's favour. He was an absolutely ''superlative'' administrator, and I am of the opinion that he should once again serve as a sysop. The close paraphrasing thing was a misunderstanding on his part (and a pretty common one at that), but he handled it quite well when all is considered. I haven't yet looked at the opposes, but my guess is that they're generally of the opinion that Rlevse has abused the trust of the community by socking around the issues with his prior account in attempting to have a clean start under a new username, and I understand their concerns, but I still don't feel as if anything he's done has reached the level where we should no longer have confidence in his abilities and his dedication to the project. Consider this a '''strongest possible support'''."
Skier Dude,SarahStierch,1,1,2012,"04:52, 26 July 2012",'''Support''' Joining in the pile-on in support - solid candidate
Garamond Lethe,QuiteUnusual,1,-1,2012,"22:28, 19 October 2012","'''Support'''.  I took a look at [[WP:Plagiarism]] and found that it spans the continuum from ""Copying from an unacknowledged source"" to ""Copying from a source acknowledged in a well-placed citation, without in-text attribution"".  Neither is a concern here.  [[WP:Close paraphrasing]] might or might not be an issue for someone who was going to focus on copyright, but I can't see it being a bar to adminship.  The answers to the questions are thoughtful and display more than enough clue.  QU's handling of the issues raised here has been exemplary.  This one is an easy call."
Sparklism,Mr little irish,0,-1,2012,"08:50, 1 May 2012","Per [[WP|NOTNOW]]. It's great that an editor of this quality wants to help out with the mop, and I look forward to supporting a future RfA. Keep up the good work, you just need more experience. Good luck! --'''sparkl<sub>"
Bluerasberry,Jenks24,1,1,2012,"13:35, 22 May 2012","'''Support''' because of this user's long and varied edit history, his experience with admin-related tasks, and because of Fuhghettaboutit's personal opinion that this user is unlikely to delete the main page. However, I am going to request that Jenks24 consider his userpage. I continually think of new users who look at the pages of admins and expect them to be welcoming role models. While Jenks24 has a friendly userpage, I think that if a new user were to go there then that user would not get information from that page on how they should interact with Jenks24. I appreciate all Wikipedia contributors, but I especially appreciate those who invite visitors to their page to get involved in something or anything. Thanks."
Wagino 20100516,Swinquest,-1,-1,2012,"15:51, 19 April 2012","'''Oppose''' -- ''I'm sorry, it seems not at this time.''"
Worm That Turned,Ekabhishek,0,1,2012,"07:53, 10 August 2012","'''Neutral''', mostly based on questions. I never had concerns that the editors would maliciously blow up the encyclopedia, he's been round long enough and done enough good work that it was clearly not a problem. My concerns stemmed from two things - I had no idea if he would be able to handle the tools and his lack of edit summaries. His questions prove to me that he will be cautious with use of the tools and has a good knowledge of how things work around here, so that leaves the edit summaries. Edit summaries usage is a really stupid reason to base your vote, I've always believed that. I can't support this user, because I believe actions are more important than words, and there's just not enough for me to judge his actions, but at the same time, I see no reason to oppose."
IRWolfie-,Master&Expert,-1,-1,2012,"09:56, 7 August 2012",'''Oppose''' Per Snottywong. Suggest reapplying at a later date.
Ronhjones,Monty845,1,1,2012,"00:21, 26 November 2012",'''Support''' I see nothing that indicates he would not make a good admin. '''
Torreslfchero,Harrias,1,1,2012,"07:39, 27 November 2012",'''Support''' experienced user. Don't see any reason to oppose.
Fumitol,MikeLynch,1,1,2012,,'''Support''' He seems to fit the bill of being able to handle Adminship. -
Dennis Brown,Kumioko,0,-1,2012,"11:07, 9 August 2012","'''Moral support''' as I think you have good intentions but not the proper temperament for the mop.  I don't think you would delete the front page, but it is easy to cause subtle damage in your interactions with other editors and that is a concern.  And if we learned anything this summer, we learned that the real problem with RfA is us, not the process.  Even now, I am hopeful that the process here will be fair and constructive, regardless off the outcome."
Jorgath,Zagalejo,1,1,2012,"20:49, 27 June 2012",'''Support'''. Candidate is qualified and trustworthy. -
TheSpecialUser,Anbu121,1,-1,2012,"15:07, 23 December 2012",'''Support''' - per nom. '''''
Wizardman,Harrias,1,1,2012,"03:25, 29 November 2012","'''Support''', though the lack of any opposes makes me suspicious. I thought this was RfA."
Dr.K.,Calabe1992,1,-1,2012,"00:34, 27 April 2012","'''Support.''' I have seen Calabe1992 effectively reverting vandals in many articles. AIV needs this user's well-honed vandalism-fighting skills. I also don't subscribe to the notion that someone has to be an article creator before they can use the tools. Being an admin is like being a trade apprentice. Assuming few are born to be admins, the rest learn on the job. The idea here is to avoid making big mistakes, no matter if you are an admin or not. Calabe's record is good to excellent in that regard."
Mr. Stradivarius,Berean Hunter,1,1,2012,"12:05, 23 July 2012",'''Support'''. No concerns here. — '''''
MONGO,Dennis Brown,1,1,2012,"14:46, 24 April 2012",'''Support'''...tread lightly on CSD's...no brownie points are awarded to those who act with haste...better to be cautious and methodical....
BuickCenturyDriver,De728631,1,1,2012,"03:04, 1 August 2012",&ndash;
Rotten regard,TommyBoy,1,1,2012,"22:24, 14 November 2012","'''Support''' I agree with Mr. Brown. <span style=""border:2px solid black;padding:1px;"">"
EauOo,Writ Keeper,-1,1,2012,"15:22, 25 October 2012","'''Oppose''' Q10 response nudges my concerns that you spend a lot of time in social areas without having gained cue on dealing with tricky situations, something you should be comfortable with before becoming an admin. Maybe you won't be a bad admin, but I would like to see that your number to the tally would be a benefit. I don't see that, so I see no reason you should get this hat. -"
My76Strat,Marcus Qwertyus,1,-1,2012,"05:12, 19 June 2012","I '''support''' this candidate for allegiance to things known. While the Q&A paints a distorted picture, I am resolved to rely on what I have observed in real time."
Keilana,Bbb23,1,1,2012,"00:24, 16 July 2012","'''Support''' - everyone else stole my reasons! Excellent editor, wonderfully communicative, has a clue, and gave great answers that show his thoroughness and thoughtfulness."
,Theopolisme,1,-1,2012,,
ChrisGualtieri,Mr. Stradivarius,1,1,2012,"13:11, 6 August 2012","'''Support''' - Me too, really no surprise at this point. Has a good use for the tools."
Jedd Raynier,Crisco 1492,1,1,2012,"01:06, 28 May 2012","'''Support''' This user has a lot of experience editing Wikipedia, so he is now ready to handle the tools. Good luck. <font face=""Arial"">"
Hex,KTC,1,1,2012,"13:47, 26 December 2012","'''Support'''. An excellent candidate. For the record, I'm disgusted by much of what I'm reading below in the opposition section. —"
Scottywong,Kamek98,-1,-1,2012,"21:05, 22 March 2012","[[WP:NOTNOW]] - This RfA has been transcluded for nearly two hours, and the candidate has still not figured out how to fix the bright red template errors above.  Less than 250 edits."
Salvio  giuliano,Σ,-1,-1,2012,"13:48, 8 October 2012","'''Oppose''' due to serious concerns about Σ's maturity. <span style=""text-shadow:grey 0.118em 0.118em 0.118em;"" class=""texhtml"">  '''"
NativeForeigner,Σ,0,-1,2012,"06:41, 8 October 2012","'''Neutral'''  Although IRC is certainly separate from Wikipedia, I find that his actions unnecessarily link Wikipedia to trolling of Conservapedia, which could be of detriment to the community as a whole. This would be amplified should he become an admin. I'll look past that issue, and just say that those actions demonstrated a lack of foresight. His editing however has been reasonably mature as of late, and looking past these IRC issues I would support. However the fact he didn't think through the potential repercussions of those actions is somewhat troubling. Hence I am neutral. ''"
Guðsþegn,LuK3,0,-1,2012,"14:58, 3 December 2012",'''Neutral''' pending answer to TParis questions.
Deb,Bagumba,1,1,2012,"18:06, 21 August 2012",'''Support''' - Looks fine to me.
Rzuwig,Ekabhishek,1,1,2012,"17:32, 10 August 2012",'''Support'''
MelanieN,Ryan Vesey,-1,-1,2012,"22:17, 2 July 2012","'''Oppose''' for now. From discussions linked above, I see some intemperate language and refusal to accept Wikipedia consensus on issues like [[WP:OUTCOMES]]. True, in his response to question 11 he was calm and respectful, but I'm sure he realized that this was a deliberately provocative question designed to see how he would react - similar to a stress interview. An administrator needs to demonstrate a ""judicial temperament"": the ability to remain calm and uninvolved, to avoid hyperbole and blanket statements, to accept and enforce the rules of the system as given. Based on his contributions as recently as a month or two ago (see question 4), I don't think he has that temperament at this point. (For that matter, I am troubled by that nomination itself, which made less than an hour after the article's creation, and was based on an incorrect belief that the school in question was a primary school, so that he clearly did not follow [[WP:BEFORE]].) I think this editor needs another year or so of seasoning before he is handed the admin tools. --[[User:MelanieN|MelanieN]] ([[User talk:MelanieN|talk]]) 18:43, 2 July 2012 (UTC) P.S. I am now trending more toward ""neutral"", although I will retain my ""oppose for now"" opinion. After some more review of his edits, the AfD I discussed above appears to have been an anomaly. He mostly spends his time at Articles for Creation, where he is a tireless worker, handling requests and requesters in a professional way. He sometimes shows unsolicited compassion and kindness to newbies, as shown by this reply to a newbie who was having trouble: [http://en.wikipedia.org/w/index.php?title=Wikipedia:Teahouse/Questions&diff=prev&oldid=495243934]. He is an important contributor to Wikipedia, which I hope he will continue. And if his RfA does not succeed this time, I hope he will reapply fairly soon. --"
Stephen,TommyBoy,1,1,2012,"22:40, 12 November 2012","Here we have a user of some eight years standing, happily creating articles in a specific area with little drama (evidenced by an unarchived talk page of some 20 or so headings.)  '''Support''' so that he can use the tools to keep his back yard clean.  --"
TheSpecialUser,Avicennasis,1,-1,2012,"08:22, 21 May 2012","'''Support''' - Really no reason to oppose and editor looks like an experienced, trustworthy and responsible candidate. '''→"
MrX,Basalisk,1,1,2012,"04:45, 19 November 2012","'''Support''' - Good contributions, admirable judgment and solid knowledge of the policies and norms of the project. He will surely benefit Wikipedia as an admin as well. -"
Tom Morris,Writ Keeper,1,1,2012,"09:54, 20 October 2012","'''Support''' No reason not to. I've seen them around and they seem mature and reasonable, and the nominations are good. —"
Jgmikulay,SarahStierch,1,1,2012,"23:34, 21 July 2012",'''Support'''. Her contributions to the encyclopedia and the community just get stronger and stronger. I'm confident she'll be an asset to the cadre of admins. --
MarnetteD,Zagalejo,1,1,2012,"20:39, 1 July 2012","'''Support''' Willingness to investigate before pulling the trigger in possible 3rr situations is much needed. Also like answer to 7 as AGF is not a suicide pact. Actually this is one of those ""I thought they already were an admin"" based on their good work."
Trusilver,Bagumba,1,1,2012,"00:59, 23 August 2012","'''Support''' Fulfills my [[User:Trusilver/RFA|RfA criteria.]] This user is involved with administrative activities but stays out of drama. His areas of participation are varied, and the work he does seems to be excellent. Read through a good number of his AfD comments and I find them very thoughtful and well reasoned."
He to Hecuba,GiantSnowman,1,1,2012,"11:35, 4 February 2012",'''Support''' - I do not see any problems with this candidate. --
RP459,Crisco 1492,1,1,2012,"14:32, 30 May 2012",'''Support''' No Concerns ''<B>--
Mr. Stradivarius,Lord Roem,0,-1,2012,"14:10, 14 June 2012","'''Neutral''' (also moved from support). Sorry Lord Roem, nothing personal, but per Fetchcomms, HJ Mitchell, and the Q17 answer. — '''''"
WFCforLife,GiantSnowman,1,1,2012,"13:59, 29 January 2012","I still have nagging concerns about the idea of GiantSnowman closing AfDs, but can attest to the efforts he has made to address issues from the previous RfA, particularly in communicating his reasoning. Combining that with my belief that GS is wise enough not to close a ''contentious'' football notability AfD, I'm confident that the benefit to him holding the tools outweighs any risk. —"
Sir Nicholas de Mimsy-Porpington,MikeLynch,1,1,2012,"08:24, 19 January 2012",—
RP459,Bbb23,1,1,2012,,'''Support''' Has my support. No reason to think this user would abuse the tools. ''<B>--
Kudpung,Yunshui,1,1,2012,"00:07, 26 July 2012","'''Support'''. Yunshui has been on my secret list of possible potential admins, and Worm - whose work on RfA issues is exemplary - has beaten me to it. Vandal-fighting is essential and I hope that as an admin Yunshui will continue to serve (perhaps even more so) at CVU and its associated projects, especially in order to [[Wikipedia:Miscellany for deletion/Wikipedia:Rollbacker and Reviewer Cabal|keep them on a mature track]]. --"
,Σ,1,-1,2012,,
Newyorkbrad,Mark Arsten,1,1,2012,"15:20, 24 July 2012",'''Support'''. Fully qualified candidate.
QuiteUnusual,PerryThePlatypusFan,-1,-1,2012,"22:11, 10 August 2012","'''Oppose'''. With 266 edits, you don't have enough experience or a long enough track record to determine if you understand Wikipedia policies sufficiently to use the tools appropriately. The answers to the questions are too vague to work out why you want them. Finally, the ""domestically and internationally"" comment leads me to believe you don't really understand how Wikipedia works. Thanks. <font color=""#E66C2C"">"
Newyorkbrad,Crisco 1492,1,1,2012,"23:08, 29 May 2012",'''Support'''. Fully qualified candidate.
Fetchcomms,Avicennasis,1,-1,2012,"15:47, 21 May 2012","<span style=""font-family:Georgia;font-size:80%;"">'''/"
Epbr123,Ryan Vesey,-1,-1,2012,"08:49, 4 July 2012",'''Oppose''' per the block and his defence of uncivil users.
Lucky102,Σ,1,-1,2012,"21:24, 4 October 2012",'''Support''' He should be an admin. He's a great editor.--
Leaky caldron,Ekabhishek,-1,1,2012,"16:53, 13 August 2012","I was not convinced by the candidate’s answer to Q5 which is incomplete. Q14 was intended to reveal relevant experience in their chosen area of Admin work. I was looking for evidence that they have used escalating vandalism messages in an appropriate way, referred cases to [[WP:RPP]] correctly and reported accurately formatted cases for Admin action at [[WP:AIV]]. As far as I can see the candidate has done no such work. If the candidate has no experience he is unsuitable at this stage. Although the downside risk might be low, I see no reason to risk pages being protected (or not) and editors being blocked (or not) because the candidate does not have sufficient grasp of relevant policy. They have no experience gained through performing a few simple but important janitorial tasks during the many years they have been here and especially in the period prior to RFA. A request for tools in an area where they can demonstrate no aptitude makes no sense. Tools are for life and RFA candidates should demonstrate respect for the rest of us by coming here with evidence of their competence in their chosen areas. This RFA is at best premature."
The Illusive Man,TommyBoy,1,1,2012,"05:56, 17 November 2012","'''Support''' where No Big Deal is concerned, a long term trusted editor who can be trusted not to break the Encyclopedia. Good luck mate!"
Leaky caldron,Hghyux,-1,-1,2012,"18:44, 20 April 2012",'''Oppose''' Editor for 3 months!? Rollback granted 15 minutes ago. Joke. Stop wasting people's time.
Peridon,Figureskatingfan,0,-1,2012,"10:08, 14 February 2012","I'm not quite happy about the response to Q5. While I share the opinion of the WBC, I'm a little concerned about the wish to edit the article which seems to indicate a desire to attack them rather than to neutrally report. I could be misreading this. I'm afraid that I might also be misreading the latter part of the response, as I find it hard to understand. Might just need a proofread, might just be me..."
Ihardlythinkso,Mlpearc,-1,-1,2012,"14:38, 8 August 2012","'''Oppose'''. Demonstrated in this RfA does not understand [[WP:VANDALISM]]. Seems to remember about the incident enough to justify labelling vandalism, yet couldn't recollect specifics enough to know why he didn't consider tagging instead!? (Tagging <nowiki>{{citation needed}}</nowiki> to give the editor chance to meet burden to source content is hugely logical and therefore shouldn't have escaped his thinking. Why did it? What was hurry to re-revert? It's clear he acted impulsively.) But given plenty of time in this Q&A to research & reflect, candidate stands by actions of original incident. (How can the closer of this RfA possibly grant ''Administrator'' considering the importance to know what vandalism is and isn't? Is there a hurry to add new admins? The nom needs some time to understand [[WP:VANDALISM]]. At this point the nom is promising to do RS research for the editor next time, that might be ideal but I don't think it's realistic. What's the  difficulty of simply typing in <code><nowiki>{{citation needed}}</nowiki></code>?!)"
GiantSnowman,Master&Expert,-1,-1,2012,"09:29, 1 August 2012","'''Oppose''' - I stopped reading at ""I find reverting vandalism to be boring"" <small>not really, but you know what I mean</small>."
BusterD,Yunshui,1,1,2012,"00:39, 25 July 2012",'''Support'''. No distrust of this candidate getting tools. Exceeds basic qualifications and seems level headed.
Surajt88,Mlpearc,-1,-1,2012,"17:18, 10 August 2012","'''Oppose''' From the incident referred to by Colonel Warden above and the incorrect labelling of goodfaith edits as vandalism gives the impression that the candidate is ""bitey"". I have to oppose as I consider the candidate to not possess the ""temperament required for an admin"". <span style=""text-shadow:gray 0.1em 0.1em 0.1em; class=texhtml"">"
Mifter,Harrias,1,1,2012,"00:12, 28 November 2012","'''Support -''' I can see no major issues with the candidate, and more help at [[WP:DYK|DYK]] is always appreciated :).  Best of luck,"
Frood,My76Strat,-1,-1,2012,"01:42, 27 June 2012","'''Oppose''' I have to agree with Logan, and IShadowed. Retiring and coming back 9 days later is very iffy, and even though very formal language is appropriate sometimes, it's generally not appropriate in Wikipedia, outside of policies where it must be clear and unambiguous."
Nick-D,Avicennasis,1,-1,2012,"11:10, 21 May 2012","'''Support''' It's difficult to evaluate Avicennasis' contributions given their frequent use of bots, but the glowing nomination and sensible answers to the above questions indicate that he or she will use the admin tools wisely."
Bzweebl,TommyBoy,-1,1,2012,"04:05, 13 November 2012",'''Oppose'''- Any good admin should have a reasonable amount of experience at AfD. '''
Boing! said Zebedee,Σ,1,-1,2012,"06:51, 2 October 2012","'''Support'''. Yep, I've seen Σ around the place quite a bit, and I echo the con-nominators' statements. --"
Majoreditor,SarahStierch,1,1,2012,"03:34, 24 July 2012","'''Support'''. Looks like an ideal candidate. She's helpful, articulate, reasonably bright and thoughtful. She's experienced and seems trustworthy."
Kraxler,Basalisk,1,1,2012,"15:01, 19 November 2012",'''Support''' - Nihil obstat.
Townlake,Sven Manguard,-1,-1,2012,"17:04, 5 January 2012","The old account almost certainly has some issue that would influence opinions of the candidate's judgment; if it were only mildly embarrassing, there would be no reason to not disclose. And the suggestion that I need to expose my email address to him so I can respect his privacy is laughable. Getting into content, it looks like 19% of candidate's edits are to article space. 19%! And the talk page has some concerning entries from November; [http://en.wikipedia.org/wiki/User_talk:Sven_Manguard/2011_Q4#Insulting_remarks this exchange] and the note that sparked the exchange stood out."
,Vibhijain,-1,-1,2012,,
Scholarly Breeze,Mlpearc,1,-1,2012,"03:30, 6 August 2012","'''Support''' While it does somewhat worry me that the candidate reverts unsourced edits on the spot instead of putting a ""citation needed"" mark or asking the editor if he or she can cite the edit provided, outside of that, the candidate is excellent. --<span style=""white""><small><span style=""border:2px solid #00BFFF""><span style=""background:#00BFFF"">"
Soap,Yunshui,1,1,2012,"13:42, 23 July 2012","'''Support''' good answers to the questions, which is important as RfA questions have been getting tougher lately.  <b>"
Dennis Brown,Dipankan001,0,-1,2012,"14:06, 18 May 2012","'''Neutral''' - I can see supporting you in the future, say 3 to 6 months.  The only reason I can't support yet is I think you need a little more experience with policy issues.  This is based on the answers above, which tell me you haven't worked with them enough to get all the nuances in them.  I would also say that working with disputes would be helpful as they can happen anywhere on Wikipedia and to me, that is an area that an editor must show he can deal with before getting the mop.  As for article ''creation'', you have created 2 more than I did before getting the admin bit, so that isn't an issue to me.  To me, you look like a good and worthwhile contributor who is almost, but not quite ready for the mop.  I think you are pointed in the right direction and I sincerely hope you stick around and try again.  Don't let any of the pokes and jabs at RfA get you down, the place is famous for it, unfortunately.  Just take the advice you find useful and move forward with it."
Thine Antique Pen,Writ Keeper,1,1,2012,"23:15, 19 October 2012",'''Support''' this user seems like they won't [[WP:DDMP|cause chaos]] and seems to make themself useful.
Hegvald,Yngvadottir,1,1,2012,"17:09, 8 April 2012","'''Support'''. Excellent article contributions. Most of the things said by the opposers seem to me like endorsements of the candidate. Wikipedia needs friendly and helpful administrators who see research and writing as their main calling here, not people who see administratorship as something particularly desirable or as a vocation in itself apart from writing. --"
Tony1,Apteva,-1,-1,2012,"13:14, 30 November 2012","'''Oppose'''. Totally unsuited to adminship, in terms of temperament and technical knowledge. Sorry Apteva. And your mind would be a great asset to the project if you could be less obsessive. I look forward to working with you."
AlexandrDmitri,My76Strat,-1,-1,2012,"19:43, 27 November 2012","'''Oppose'''. The communication style, whilst toned down for the purposes of this RFA, still defies comprehension [http://en.wikipedia.org/w/index.php?title=Wikipedia:Arbitration/Requests/Clarification_and_Amendment&oldid=522829363#Statement_by_My76Strat (Your comment belies a tangential relation, actually elucidating the core of this request. Being aware of a potential for sanctions does not imply one would know they are encroaching the ""event horizon"".)]. [http://en.wikipedia.org/w/index.php?title=Wikipedia:Arbitration/Requests/Clarification_and_Amendment&diff=prev&oldid=522550140 This] is a basic failure to understand policy. [http://en.wikipedia.org/w/index.php?title=Wikipedia_talk:Arbitration/Requests&oldid=520010348#A_challenging_proposal This] is not the sort of thing I expect to see in an administrator attempting to resolve a situation. I could go on, but I do not wish this oppose to become a character assassination."
Kiefer.Wolfowitz,My76Strat,-1,-1,2012,"15:26, 26 June 2012","'''Oppose''' I had thought we had agreed that our efforts were better directed elsewhere, and that we would not have RfAs. <small><span style=""border:1px solid black;padding:1px;"">"
Malleus Fatuorum,Bagumba,-1,1,2012,"02:17, 22 August 2012","'''Oppose'''. Many disagree, but I consider that significant content contributions are a prerequisite for an administrator. The candidate has an average number of edits per page of just 3.6, which suggests a lack of staying power, and the article drawn attention to in Q2 as one of his best contributions is riddled with errors; you don't, for instance, ""immigrate to"". I also disapprove of Newyorkbrad's bully-boy tactics.[http://en.wikipedia.org/w/index.php?title=User_talk%3ABzweebl&diff=508546116&oldid=508419797]"
Bluerasberry,MikeLynch,1,1,2012,"20:03, 16 January 2012",'''Support''' Thanks for your work on India-related articles. It is always nice to see you around. I feel more comfortable supporting editors whose work I have already seen.
PaleAqua,KTC,1,1,2012,"23:07, 21 December 2012",'''Support''' Looks like a good candidate. Didn't see anything in scanning contribs that stuck out as bad. Personally I think that gnomes make good admins.
Bobrayner,Pol430,1,-1,2012,"13:35, 5 March 2012","'''Support'''. I think that Pol430 is competent, hardworking, undramatic, and can be trusted with the tools."
Sven Manguard,Mabdul,1,-1,2012,"00:13, 1 April 2012","'''Support''' because I see the exit message more as exuberance than malice, and because after this community flogging I seriously doubt that you'll do anything like this ever again."
Toa Nidhiki05,Σ,-1,-1,2012,"20:06, 8 October 2012","'''Oppose''' - While the editor has a good amount of edits and has been very effective in producing good articles, I have to oppose, mainly due to the Conservapedia issue. While it is a while ago and Conservapedia isn't great, being based on the author's version of Christianity or conservatism, it is not a good sign towards other 'pedias if we give people who vandalize them more user rights. '''"
Steven Zhang,GabeMc,-1,-1,2012,"22:32, 29 April 2012","Without evaluating the candidates contributions in depth, the way they have conducted themselves at this RFA concerns me. I worry how the candidate will respond to good faith questions brought up by other editors if the candidate deletes an article, closes a discussion or blocks a user. I'd recommend the candidate withdraw the RFA, work on the concerns brought up by those in opposition, and try again in six months to a year. <font face=""Verdana"">"
Peridon,MikeLynch,1,1,2012,"11:16, 15 January 2012",'''Support''' Can't see any reason why not.
Pichpich,Ktr101,-1,-1,2012,"00:32, 25 December 2012","'''Oppose''' The open CCI is a problem but I'm more concerned with the sloppy AfD nominations. In at least five cases this year (out of 8 nominations), Kevin used the ""subject X isn't notable"" but apparently failed to check for sources thoroughly: [[Wikipedia:Articles for deletion/H. Rutherford Turnbull]] (kept by WP:SNOW), [[Wikipedia:Articles for deletion/Great Swamp Watershed Association]] (speedy kept), [[Wikipedia:Articles for deletion/Abercrombie & Kent]] (kept without a single delete !vote), <s>[[Wikipedia:Articles for deletion/Kelly Shore]]</s>, [[Wikipedia:Articles for deletion/Danielle Colby-Cushman]]."
Dweller,Lord Roem,1,-1,2012,"11:44, 13 June 2012","'''Support''' Imperfect, but seems to have clue. --"
Ret.Prof,Kumioko,1,-1,2012,"17:25, 9 August 2012","'''Moral Support:''' You do a lot of good work, but it's still too soon since the blow up.  Keep going, and see you in six months. -"
Gilderien,Jenks24,1,1,2012,"19:08, 25 May 2012","'''Support''' He isn't an admin already?--<span style="""">"
MisterGugaruz,Calabe1992,1,-1,2012,"18:27, 26 April 2012",'''Support:''' Very dedicated. Looks good to me. --
Dede2008,Lord Roem,1,-1,2012,"08:53, 13 June 2012",'''Support'''
Keepscases,Calabe1992,1,-1,2012,"22:46, 26 April 2012",'''Support'''
Tom Morris,The Determinator,-1,-1,2012,"18:13, 15 June 2012","'''Oppose''' Just piling on with a [[WP:NOTNOW]]. Get some more edits under your belt, get more experience with the relevant admin processes (reporting to [[WP:AIV]], [[WP:RFPP]] and [[WP:UAA]], participating in deletion discussions at [[WP:AFD]] or one of the other XfD venues, etc.) and you'll be fine. —"
Ronhjones,Σ,1,-1,2012,"19:03, 8 October 2012",'''Support''' - Don't see any reason not to. '''
Dennis Brown,Marcus Qwertyus,0,-1,2012,"00:03, 18 June 2012","'''Neutral''' Q7 is definitely off, as [[WP:IAR]] is an actual policy.  Myself and others could legitimately argue it is the most important policy on Wikipedia.  Understanding it is paramount, as it is typically the most incorrectly used rationale at AFD and other venues.  Q6 seems off as well.  [[Wikipedia:Move review]] is new and not fully operational but close enough.  Review of some kind is the preferred answer, not dispute resolution or a new discussion, particularly since the first one in this example was already controversial.  I get the feeling you have good intentions but are not quite ready to assume an admin role yet."
Vacation9,LuK3,0,-1,2012,"20:16, 1 December 2012",'''Neutral''' I agree with Trevj. I need to look into this further before I vote for or against the user. The opposes raise some concerns.
The Interior,Crisco 1492,1,1,2012,"20:43, 28 May 2012","'''Support''' User has a good eye for detail and sound judgement.  Has the necessary experience with a wide range of WP processes, and has a pleasant demeanour when interacting with other users. <span style=""text-shadow: 0.2em 0.2em 0.1em #DDDDDD"">"
Webclient101,Mr. Stradivarius,1,1,2012,"17:58, 2 August 2012","'''Strong Support''' - Honest, trustworthy editor. I don't think we have any problem's here."
IRWolfie-,Gigs,1,-1,2012,"20:29, 19 October 2012","I only just noticed recently that this editor wasn't an administrator. Some concerns, but agree a net positive. On a slight tangent, having ~25% article space contributions is fine. Some article editing patterns don't fit the pattern of obtaining DYKs. If someone arrives, and improves a section of a large article, there are no awards (or at least none that I am aware of). Or, if an article is skewed towards a POV, there is no award for cleaning up the issues. We want admins that deal with issues, not spend all their time writing articles; Admins are there to support editors, we want them to act in a non-editing capacity and if they can't then they should remain editors."
Tryptofish,Northamerica1000,0,-1,2012,"22:44, 7 November 2012","I appreciate the candidate's work on the Gardening WikiProject, and would like to support, but there are some persuasive comments in the oppose section, so I cannot. --"
Sphilbrick,Dpmuk,1,1,2012,"18:11, 14 February 2012","'''Support''' I've encountered nom in the copyright area, and see level-headed actions. I'm convinced that the desire for the tools is to help out there, and venturing into newish areas like BLP will be rare, and undertaken carefully.--"
Dirtlawyer1,Bgwhite,1,1,2012,"05:00, 21 November 2012","'''Support'''.  Right temperament, many, many gnomish clean-up edits, strong command of Wikipedia technical policies.  I have a very high degree of confidence that he won't break the wiki."
Lord Roem,Gigs,-1,-1,2012,"18:23, 20 October 2012","'''Oppose'''. Per Dennis, similar concerns."
Hairrr,PumpkinSky,1,-1,2012,"01:44, 23 October 2012","'''Support''' - Even though I might be labeled as a ""new"" user, I still find PumpkinSky's contributions very helpful indeed. I think that wikipedia will benefit for sure if PumpkinSky is given sysop rights. <span style=""border:3px solid #620000;background:#ff7676;padding-left:5px;padding-top:1.5px;padding-right:5px;border-radius:15em 3em;"">"
Cusop Dingle,Fayenatic london,0,1,2012,"21:58, 11 February 2012","Personally I couldn't care less whether this editor is appointed an administrator.  However, since I am the editor referred to in answer 3(i), and have been specifically invited to comment, I will say just this: others may wish to decide whether the exchanges on his talk page, and at an SPI, of which [http://en.wikipedia.org/w/index.php?title=User_talk:Fayenatic_london&diff=next&oldid=474457531 this] and [http://en.wikipedia.org/w/index.php?title=Wikipedia:Sockpuppet_investigations/Cusop_Dingle&diff=prev&oldid=474453972 this] are the last comments respectively, demonstrate the level of sound judgement required."
