SRC,TGT,VOT,RES,YEA,DAT,TXT
Dank,Beeblebrox,0,-1,2009,"20:56, 21 May 2009","'''Neutral'''.  Arg, you're killing me here, Beebs, I really wanted to support for your CSD and related work, which has been excellent when I've seen it, which is a lot.  The problem with leaving the infamous edit summary on an IP account is that there's no way of knowing that someone else won't be using that IP and see the message.  So I have to stay neutral this time, but if this fails, please try [[WP:RFA]] in 3 months; I would gladly support then, based on what I know right now. - Dank ("
Pedro,Bettia,1,1,2009,"12:31, 2 March 2009","Weakly '''Support'''ed last time but I see no reason not to support '''strongly''' this time. Excellent nomination statement, nothing further to add. A good all-rounder who will use the tools actively and wisely. <small><span style=""border:1px solid #0000ff;padding:1px;"">"
Steve Crossin,Enigmaman,1,1,2009,"12:17, 9 June 2009","Yes, definitely, especially per your response to Q10. Sure, [[WP:AOR|AOR]] can be a ""damned if you do, damned if you don't"" situation, but I dislike the idea of saying ""Sure, I'll be open to recall"" just to get support. Enigma can know that when he passes, it's because the community trusts him, not because of making, what he quite correctly called an ""empty campaign promise"". So kudos to you there. And, another thing. {{User|Kasaalan}} alleges you have a bias, well, based on their edits to this RFA and a quick glance at their [http://en.wikipedia.org/w/index.php?limit=50&tagfilter=&title=Special%3AContributions&contribs=user&target=Kasaalan&namespace=0&tagfilter=&year=&month=-1 contributions] makes me think that this user is just snotty because Enigma disagreed with them over a few edits. Maybe that's not the whole story, but in my opinion, Kasaalan should take the log out of their own eye before they try to take the splinter our of EnigmaMan's. <font face=""Verdana"" color=""blue"">"
Pastor Theo,Fribbler,1,1,2009,"09:22, 7 August 2009",'''Support''' No problems here.  Good luck!
Andrevan,Everyking,1,-1,2009,"18:01, 9 May 2009","I don't find the oppose arguments convincing and am willing to assume good faith and give this editor a second chance. His application of consensus-by-numbers, while inaccurate, is irrelevant because he believes in ""weak admins"" and as such would not try to propagate his interpretation. '''"
Hiberniantears,Itsmejudith,1,-1,2009,"18:47, 13 January 2009","'''Support''' Thoughtful editor who doesn't want to be all things to all editors, but makes certain to do her things very well."
Download,Admiral Norton,1,1,2009,"20:39, 28 February 2009","'''Support''' Will do well with the tools.  <font face=""Papyrus"">'''<font color=#9966CC>-</font>[[User:Download|<font color=#7B68EE>down</font>]][[User talk:Download|<font color=#9966CC>load</font>]] <font color=#7B68EE>|</font>"
Rjanag,S@bre,1,1,2009,"06:00, 13 February 2009",'''Support'''. Good interactions with this user in the past. '''
Newyorkbrad,Amalthea,1,1,2009,"17:02, 16 February 2009",'''Support'''. Fully qualified candidate; no concerns.
Camaron,JamieS93,1,1,2009,"19:03, 6 May 2009","'''Support''' - This is an out of exam wikibreak support thanks to a pre-emptive entry on my watchlist. I think JamieS93 would make a good admin and that is why I supported <s>his</s> her [sorry, I keep forgetting your a girl] request last time, and I am doing so again this time. The opposition are not convincing per [[User:Camaron/Requests for adminship/Criteria#Non-criteria]]."
Harlem675,Fastily,1,1,2009,"17:11, 8 July 2009","'''Support''' I dont see a good enough reason to oppose your RFA, Question 10a & 10b were of slight concern but at the end of the day we all make mistakes! I think given the mop, you will be of good use to this project."
Ched Davis,MuZemike,1,1,2009,"23:07, 9 September 2009","'''Strong Support''' I've seen this user around a bit ... always seems friendly, helpful, and clueful.  I'm good to go on this one. ;) — <small><span style=""border:1px solid #000000;padding:1px;""><b>[[User:Ched Davis|Ched]]</b> : [[User_talk:Ched Davis|<font style=""color:#FFFFFF;background:#0000fa;"">&nbsp;?&nbsp;</font>]]</span></small> 20:16, 7 September 2009 (UTC)  Changed to ""strong"" support per [[User:Goodmorningworld]] — <small><span style=""border:1px solid #000000;padding:1px;""><b>"
Neurolysis,Tassedethe,1,1,2009,"14:06, 2 April 2009","'''Support''' - Defaulting to support, seems like a good candidate. Not seen any issues in a quick rundown of your recent contributions. <font face=""Trebuchet MS""><b>&mdash;&nbsp;"
Keepscases,Fribbler,1,1,2009,"07:00, 9 August 2009",'''Weak Support'''
Little Mountain 5,TheDJ,1,1,2009,"02:00, 20 April 2009",'''Support''' '''''
Master&Expert,Cobi,1,1,2009,"10:00, 3 August 2009","'''Support''' because I see an editor who comes here with a very good track record and has proven himself trustworthy. Serial FA creators are awesome, but bot-programmers are of just as much value to Wikipedia, in my opinion."
Nick,Markhurd,1,-1,2009,"21:27, 15 April 2009","One of the old boys, will do well, if he was editing in 2003, he will most certainly be here to contribute to the project, not run around with Huggle or VandalProof and run up a huge edit count/ego* (*Delete as applicable). No editor that has been around for six years should be told to withdraw their RfA by some arrogant little twit either."
AniMate,NuclearWarfare,1,1,2009,"06:31, 26 August 2009","'''Cautious support''' I'm disinclined to support any candidate known to spend an excessive amount of time on IRC, but NW generally seems clueful. Don't make me regret this by collaborating on blocks via IRC."
Blurpeace,Majorly,1,-1,2009,"23:35, 26 May 2009","'''Support''', seems like he just needed some time off; his skills could be widely used in an administrative position. Has ample amount of edits and experience."
ktr101,Ceranthor,1,-1,2009,"20:42, 26 June 2009","'''Support''', per above, and for the fact that his improvement shows that he has the potential for being a great editor."
Neurolysis,Cryptic C62,-1,-1,2009,"01:50, 27 February 2009","'''Oppose''' - Not seeing enough experience in the areas the candidate wants to work in. That said, <s>I take the 'insults' quoted above to be jokes, to be honest, but if they aren't</s> I think this user has the complete wrong attitude. <font face=""Trebuchet MS""><b>&mdash;&nbsp;"
Agathoclea,Roux,-1,-1,2009,"17:10, 1 January 2009",'''Oppose''' I would not trust buttons to someone who isn't polite about it - I can foresee too many mis-worded deletion summaries.
Nick,Baseball Bugs,-1,-1,2009,"01:29, 10 March 2009",'''Oppose'''  -> '''Strong Oppose''' (per
Shappy,Majorly,1,-1,2009,"00:48, 27 May 2009",'''Support''' Great user.
Pointillist,Steve,1,1,2009,"12:07, 10 August 2009","'''Unqualified support''', and thanks for the feedback -"
Little Mountain 5,Until It Sleeps,-1,-1,2009,"22:29, 1 February 2009","'''Oppose''' per Neuro, Iamawesome800, and Rootology. You're a great editor, but you need more experience the areas you want to work in. '''<em style=""font-family:Copperplate Gothic Bold""><font color=""Black"">"
Acalamari,Mazca,1,1,2009,"16:44, 16 June 2009",I've always thought that Mazca is a decent and sensible peron.
Townlake,ImperatorExercitus,-1,-1,2009,"01:21, 20 April 2009","'''Oppose''' <small>from neutral</small> I checked out the incident I'm Spartacus! alluded to above, and he has a legitimate concern - that was poor form at best.  That plus the previously discussed CSD stuff is enough to oppose at this time."
Fastily,Cryptic C62,-1,-1,2009,"08:53, 27 February 2009","'''Oppose''' - I believe that you have good intentions, Cryptic C62, but arrogance (per Pedro) and low experience will not do if you want to become an admin.  Sorry -<span style=""font-family: Trebuchet MS"">"
Hersfold,OlEnglish,1,1,2009,"04:05, 19 September 2009","'''Support''' OlEnglish has been an outstanding help in #wikipedia-en-help on IRC, and his work on wiki has been similarly well executed. Best of luck! [[User:Hersfold|'''''<em style=""font-family:Bradley Hand ITC;color:blue"">Hers</em><em style=""font-family:Bradley Hand ITC;color:gold"">fold</em>''''']] <sup>([[User:Hersfold/t|t]]/"
Dr. Blofeld,Bazj,-1,-1,2009,"18:01, 9 April 2009",'''Strong oppose''' Recent misconduct with User:Punkmorten and clear will to want to gain power by first getting rollback and now RFA.
DGG,Itsmejudith,1,-1,2009,"07:23, 16 January 2009",'''Support''' I think she will make a very good administrator; she seems careful and reliable. '''
Caspian blue,Tedder,1,1,2009,"16:12, 18 July 2009",'''[[WP:AGF]]''' seems qualified for the bits.--
Flaming,Ceranthor,0,-1,2009,"22:57, 12 March 2009","'''Neutral''' Eh... I've seen him around a bit; he hasn't done anything awesome/amazing recently/at all; he hasn't done anything horrible recently/at all. As far as I can tell, no reason to support, yet no reason to jump to oppose. The complete lack of CSD-related opposes tells me one of two things: either you're not a NP patroller, or you do a good job. <span style=""font-family:terminal"">"
GT5162,TreasuryTag,0,-1,2009,"16:57, 29 March 2009","'''Neutral''' Although he has improved, I still have several concerns about his recent CSD tagging."
Valley2city,Abecedare,1,1,2009,"17:44, 29 September 2009",'''Support''' It seems that he will make both a skilled and helpful admin.
Doc Quintana,Ronhjones,1,1,2009,"11:51, 24 November 2009",'''Support''' per question 9.
Pedro,Kww,1,-1,2009,"07:58, 16 October 2009","'''Support''' A nod to the opposers, but I'm confident we are not going to see abuse or misuse of the extra tools. Net positive. <small><span style=""border:1px solid #0000ff;padding:1px;"">"
Pyfan,Teratornis,1,-1,2009,"07:05, 26 March 2009","'''Support''' Brilliant user, liked his answers :).&mdash;"
George The Dragon,Ged UK,-1,1,2009,"22:28, 16 March 2009",'''Oppose''' per Q9 '''
David Fuchs,Kww,0,-1,2009,"19:01, 8 April 2009","I just realized I was mistaking some diffs for Kww's when they were in fact another editor, I'm terribly sorry. I am troubled by the diffs above, but my own issues were unsubstantiated and cannot oppose without any personal grounds to do so. --<font color=""#cc6600"">"
King of Hearts,Bob the Wikipedian,1,1,2009,"03:30, 21 September 2009",'''Support'''. Well-reasoned answers to the questions. [[User:King of Hearts|King of]]
Martinp,Timmeh,-1,-1,2009,"00:27, 28 September 2009","'''Oppose'''. Too soon to have confidence. April - Key driver of a major dramafest (DougsTech). June - RFA 2, including saying in response to an oppose that the April episode hadn't been that bad since ""no policies were broken"". August - editor review with a clear view towards running for RFA again. Sept - RFA 3. I'm sorry, but this user did not have the mentality (perhaps maturity) to be an admin in April and June. Since then, he's been a good user and hasn't done anything bad. That's great, but few people genuinely change that quickly and the risk is too great. Maybe you're a completely different person than 3 months ago. Maybe not, no harm in waiting."
Samir,Somno,1,1,2009,"02:03, 5 February 2009",'''Support''' looks excellent.  Impressive contributions to the encyclopedia.  Fantastic answers to the questions.  I would be happy to have her as an administrator here --
Stifle,Tnxman307,1,1,2009,"16:53, 11 March 2009","'''Support''', thought he already was one."
Fences and windows,Ucucha,1,1,2009,"15:41, 12 December 2009","'''Support'''. Seems very level-headed, good responses to the questions and prior adminship on Dutch Wikipedia is a bonus. p.s. Coffee, [[WP:STICK|lay off]] the BLP AfD activism at RfA, please. It is becoming disruptive."
Res2216firestar,Tassedethe,1,1,2009,"17:17, 7 April 2009",'''Support'''
Giants27,Steve,1,1,2009,"02:31, 6 August 2009","'''Support''' No worries.--[[User talk:Giants27|<font face=""Bauhaus 93"" color=""black"" size=""3"">Giants27</font>]] ([[Special:Contributions/Giants27|<font color=""black"">c</font>]]<nowiki>|</nowiki>"
Cirt,ImperatorExercitus,1,-1,2009,"16:32, 7 September 2009","'''Support'''. Strong candidate with quality contributions to the project, and growth and experience in other areas as well. '''"
RayAYang,Nosleep,1,-1,2009,"13:45, 26 July 2009","'''Support''' Looks good. I too applaud the idea of giving the admin bit to editors who actually have thoughtful, controversial opinions. The question is trust and willingness to follow consensus in the use of admin tools, not perfect ideological conformity, comrades. <strong>"
Mattisse,Rjanag,1,1,2009,"16:14, 28 April 2009","'''Support''' - A multi-talented, constructive editor. Calming and soothing in inflammatory situations. Willingly takes on responsibility. Open minded; does not take the actions of others personally. &mdash;"
Guest9999,WereSpielChequers,1,1,2009,"16:20, 6 February 2009","'''Support''' - always been impressed by the user's temperament when I've encountered them, whether I've agreed with them or not and I don't see anything that would cause me to oppose. If there's a question about how they interpret username [[WP:POLICY|policy]] then anyone can start a discussion, I'd imagine them taking any advise given to them and accepting any [[WP:CONSENSUS|consensus]] reached, not rushing out and being reckless. [[WP:ADMIN|Admins]] are human and having the tools - in my opinion - should [[WP:NBD|not be a big deal]]. To me, if the user has shown themselves to have a dedication to the project and be reasonably competent, how I think they will react to and learn from the few mistakes that they will make, is more important that finding a few edits that point towards the fact that they may make them in the first place - everyone makes mistakes. No one's perfect and I think as an admin [[User:WereSpielChequers]] would help [[WP:IAR|improve and maintain Wikipedia]]."
Pedro,Ronhjones,1,1,2009,"13:13, 23 November 2009","'''Support''' Per Tan, and per Pepperpiggle's pointing out of the basic maths. Not likely to break the wiki with the bit. <small><span style=""border:1px solid #0000ff;padding:1px;"">"
Useight,Giants27,1,-1,2009,"21:39, 3 December 2009","'''Support'''. One diff out of 27,000 is 0.0037%. So maybe he's not infallible, but how many admin candidates are? Taking the whole picture into account, he's good enough for me."
Microchip08,Hereford,0,-1,2009,"22:46, 22 January 2009","I've gone and ""copyedited"" your statements. I recommend that you expand all the answers to the questions, as well as your nomination, and use a decent [[spell checker]]. How about copying it into [[Microsoft Word]], pressing F7 and pasting it back again? Good luck, <b>"
Princess Clown,The ed17,1,-1,2009,"01:16, 10 January 2009","'''Support''' Fit to be an admin <font color=""cyan"" size=""2"">♣</font><font color=""lime"" face=""georgia"" size=""2"">"
Looie496,Teratornis,-1,-1,2009,"17:40, 26 March 2009",'''Oppose''' Conciseness is mandatory in an admin.  Life is too short for such prolixity.  I'm open to changing this if Teratornis makes a commitment to be terse in any admin-related communications.
Casmith 789,Mjroots,1,1,2009,"23:13, 25 September 2009","'''Support''' Per nom, Contributions to content such as DYK is good, and will be a great admin helping out at AIV. Answers to questions seem sound. --"
One,MZMcBride,-1,1,2009,"20:11, 30 August 2009","'''Regretful oppose''' per above and past actions. Sorry, but I just can't support at this point in time."
Bsimmons666,WereSpielChequers,1,1,2009,"01:41, 6 February 2009","'''Support'''. Looks good looking through (a limited glance of) contributions and talk page archives (I like the My Badz archive ;P). Concerns per Wisdom89 are unfounded, see WereSpielChequers' response."
astatine-210,IMatthew,1,-1,2009,"22:38, 16 February 2009","'''Support''' Per all of the above. <span style=""color:purple;font-size:medium;;font-family:Cezanne;"">'''astatine'''"
Fastily,Dumelow,1,1,2009,"20:03, 25 October 2009","'''Support''' Why not? -<span style=""font-family: Trebuchet MS"">'''"
Yintan,Download,-1,-1,2009,"22:43, 10 May 2009",'''Strong oppose''' His comments [http://en.wikipedia.org/wiki/Wikipedia:Requests_for_comment/Either_way here] show an unacceptable lack of maturity and clue.
Neurolysis,BQZip01,1,-1,2009,"03:11, 7 May 2009","'''Support''' - He's been around, he knows what he's doing, he's not going to break the Wiki. Why not? <font face=""Trebuchet MS""><b>—&nbsp;"
MuZemike,MrKIA11,1,1,2009,"19:08, 3 December 2009","'''Support''' – I was thinking about nominating myself. Does very good ""behind the scenes"" work that people readily won't notice. We would benefit with him having the admin tools."
IP69.226.103.13,Ronhjones,0,1,2009,"20:22, 26 November 2009","'''Neutral''' I was leaning toward oppose. I am concerned that this user wants to use a process he does not participate in to get himself elected. I don't like the high percentage of automated edits. Another user was promoted to admin who stated he wanted adminship to unblock his bots himself, and it was basically decided, why not? Well, why not is that he then abused his powers to inappropriately unblock his bot. I don't see what Ronhjones needs admin powers for in his edit history. I think he seriously misunderstands [[WP:Reliable]]. I cannot oppose, though, because, in spite of the lack of need for the tools, and misunderstanding of primary policies, Ronhjones allows himself to be the civil one in heated situations and this may seriously outweigh any detrimental qualities in him as an admin. I may change to support for just this reason. --"
Gordonrox24,Until It Sleeps,1,-1,2009,"02:10, 21 August 2009","'''Support'''. [[User:Gordonrox24/RFA rationale|make that '''STRONG SUPPORT''']]. I operate in almost the same fashion as this editor. We take the mop symbol of the admin to the extreme. I am a terrible writer. I am not creative, yet I am willing to help. In this editor I see this and more. Mature, and very helpful. I can respect these assets. I have pretty much no interest in writing. I like technical deletions and discussions. I see this editor is similar. I can respect that more than an editor that just spends their time writing articles. While writing articles I feel you don't learn the mechanics of WP.--"
America69,Cobi,1,1,2009,"14:36, 3 August 2009",'''Support''' Why not.
AGK,Pr3st0n,-1,-1,2009,"16:10, 22 September 2009","'''Oppose'''. I can't help but agree with the others that you will need more experience than you presently have in order to be ready for adminship. You might want to pick up a mentor, but otherwise I would advise that you take your editing career slowly and don't actively seek adminship; instead, simply try to undertake some solid contributions to the article space (featured credits in particular would improve your candidacy). Bipolar disorder certainly isn't a problem, but publicising it on your userpage can work against you as well as in your favour. I would also add that bipolar disorder isn't an excuse for incivility or poor communication. For now, though, I don't think you are at all ready. Thanks for volunteering, though, and if I can provide you with any advice or assistance, my talk page and e-mail are open."
Pmlinediter,Chzz,-1,-1,2009,"08:28, 1 November 2009",'''Oppose''' Regretful oppose per the socking concern - we don't want that in an admin. </big><strong>
hmwith,Willking1979,1,-1,2009,"08:44, 24 May 2009","'''Support''' User doesn't have much experience in writing articles for the encyclopedia (which is why Wikipedia exists), but he appears to have [[WP:CLUE|clue]], and I do not believe he'll abuse the tools. '''<font face=""times new roman"">"
BigDunc,Everyking,1,-1,2009,"21:54, 12 May 2009",'''Support''' I can see no reason to not trust Everyking with the tools despite the protestations of Ottava also per Giano above. <strong>
Dank,Cool3,1,1,2009,"14:44, 24 June 2009","The opposition makes valid points, but he's got a long enough history that I'm comfortable supporting. - Dank ("
Law,Rjanag,1,1,2009,"07:06, 29 April 2009",'''Support''' Great work at DYK.
Fastily,Maunus,1,1,2009,"06:46, 16 August 2009","'''Support''' Why not? -<span style=""font-family: Trebuchet MS"">'''"
King of the North East,Neurolysis,0,-1,2009,"21:18, 7 April 2009","'''Neutral''' User contributions show some good recent edits, but his [http://en.wikipedia.org/w/index.php?title=Wikipedia%3ARequests_for_adminship%2FPeterSymonds_2&diff=265754959&oldid=265754635 over the top criticism] directed against me after a misjudged comment I made in January made me feel very unwelcome at RfA. This incident makes me wonder whether he has the temprement for the stresses of adminship, he apologised for what he said but I believe comments like that coming from an admin would come across very badly."
Secret,Pyfan,-1,-1,2009,"19:31, 23 February 2009","I agree with Keepscases, should have been a [[WP:SNOW]] a long-time ago, but instead this is a mockery RFA (with no offense to Pyfan, I think more experience is needed)"
Pharaoh of the Wizards,Nja247,1,1,2009,"23:28, 12 February 2009",'''Support''' As Acalamari puts it rightly there has been a lot of improvement since the last RFA when I was neutral. and the candidate has shown great dedication and commitment towards Wikipedia.Further feel that the project will only gain with the user getting tools.The user has been around since Feb 2006
WilyD,CRGreathouse,-1,1,2009,"20:54, 9 January 2009",'''Oppose''' - We can't afford more admins who simply don't think about the consequences of their actions/our actions.  [http://en.wikipedia.org/w/index.php?title=Wikipedia:Protecting_BLP_articles_feeler_survey&diff=prev&oldid=260496452 This] has to make the candidacy a non-starter.
A Nobody,Mufka,1,1,2009,"02:57, 2 March 2009","'''Support''' per [[User:A_Nobody#RfA_Standards]] (candidate has no blocks, does have various awards on userpage, and I do not recall any negative interactions between us).  Sincerely, --"
One,Rambo's Revenge,1,1,2009,"14:05, 5 May 2009",'''Support'''...thought he was one already!
Benjiboi,Itsmejudith,1,-1,2009,"22:31, 12 January 2009",'''Strong support'''. Wikipedia would be lucky to have Itsmejudith empowered with admin tools as I've seen only thoughtful editing and answers to vexatious situations and questions on noticeboards. We don't expect admins to be perfect but to base their decisions in community consensus and policies. When in doubt I have no concerns that they will look to doing the best course of action even if that means getting more eyes on a  situation or apologizing and reverting themselves if any mistakes were made. That they are specialists in RS and content disputes only makes them more of a net gain for the admin pool. We need calm and level-headedness in admin matters.
Valley2city,Camw,1,1,2009,"18:29, 9 March 2009","'''Support''' Great answers, good contributions, hope this puts you over the top."
A Nobody,Kww,-1,-1,2009,"15:26, 10 October 2009","'''Strong oppose''' as the behavior in which editors expressed concern at [[Wikipedia:Requests_for_adminship/Kww_2#Oppose]] and [[Wikipedia:Requests_for_adminship/Kww#Oppose]] have not dissipated.  The candidate continues to promote a battleground environment and I would not trust with block ability with regards to his opponents nor with deletion ability with regards to fiction related discussions.  Notice, for example, the bad faith and haughtiness in ""[http://en.wikipedia.org/w/index.php?title=Wikipedia:Articles_for_deletion/The_Last_One_(Aqua_Teen_Hunger_Force)&diff=prev&oldid=317569715 There is a small group of editors that believes they can ignore it. I suggest that you ignore them.]""  He dismisses and disregards those with whom he disagrees as if they don't matter.  That view of pro-fiction and episode editors being vandals has hardly diminished. And with regards to specific editors who opposed him in the past, rather than try to resolve disputes with them will even canvass against them as he did [http://en.wikipedia.org/w/index.php?title=User_talk:Eusebeus&diff=prev&oldid=286571063 here].  How nice it would have been if I could say instead, ""You know I opposed Kww last time, but he really made an effort to address my and others concern and to patch things up with me and others.""  Instead, it's let get rid of A Nobody and disregard altogether the viewpoints of those who like plot heavy articles.  Moreover, he does not always provide edit summaries a la [http://en.wikipedia.org/w/index.php?title=Wikipedia:Articles_for_deletion/Stealth_Banjo&diff=prev&oldid=317460279].  Finally, thinking that ""Remember deleting is a last resort. Always see if an article can be improved first."" is ""[http://en.wikipedia.org/w/index.php?title=Wikipedia:Articles_for_deletion&diff=prev&oldid=312195263 unnecessary and intrusive]"" is particularly disheartening. Trying to improve content first is hardly ""unnecessary and intrusive"", rather it is ""courteous"" and why we are here in the first place, i.e. to build an encyclopedia.  Anyway, fails [[User:A_Nobody/RfA#RfA_Standards]].  Sincerely, --"
Fastily,Franamax,0,1,2009,"23:02, 6 November 2009","'''Neutral'''.  Too many concerns raised above, not to mention the incivility.  Sorry, <span style=""font-family: Trebuchet MS"">'''"
A Nobody,Vivio Testarossa,-1,-1,2009,"18:52, 20 March 2009","'''Oppose'''.  I commend the candidate for never getting blocked; however, per [[User:A_Nobody#RfA_Standards]], I found the claims of ""indiscriminate"" in [[Wikipedia:Articles for deletion/List of fictional magic users]] not compelling and that the argument in [[Wikipedia:Articles for deletion/Family Guy Recurring Gags and Characters]] was similarly weak.  Sincerely, --"
Fastily,Davemeistermoab,1,1,2009,"05:22, 4 July 2009","'''Support''' Why not? -<span style=""font-family: Trebuchet MS"">'''"
Euryalus,Atama,1,1,2009,"02:25, 16 November 2009",'''Support''' - a hard working editor with a substantial contribution record and a rigorous attention to detail.
Karanacs,Ottava Rima,-1,-1,2009,"16:34, 1 April 2009","'''Oppose'''.  I have the utmost respect for Ottava's mainspace contributions and his committment to making the encyclopedia a better place.  I think he is an excellent editor, but I do not believe he would make an excellent administrator on this wikipedia.  I've seen Ottava do wonderful work in encouraging resolutions to disputes, especially when they involve new editors.  I've also seen Ottava escalate other disputes (in my opinion, unnecessarily).  Sometimes he takes criticism of his and/or differences of opinion very well; sometimes he does not, and a relatively minor issue can get blown into a larger drama-fest that pulls in other editors.  I think Ottava has come a long way in his general attitude in the last year, but I think he has a little way to go before I could support him as an administrator."
Backslash Forwardslash,Tinucherian,1,1,2009,"03:29, 18 October 2009",'''Support''' '''\'''
A Stop at Willoughby,RL0919,1,1,2009,"16:22, 19 December 2009","'''Support''' There's a clear need for another administrator to help out regularly at TfD, and RL0919 fits the bill [http://www.worldwidewords.org/qa/qa-toa2.htm to a T]. He has an excellent history and there and a near-perfect record of T2 and T3 CSD taggings. His work on contentious articles, from [[Ayn Rand]] to [[Van Jones]], is also very impressive. The candidate seems trustworthy, thoughtful, and capable, and his answers to the questions all inspire confidence. His willingness to help out with oft-neglected areas of the admin backlog (TfD, [[WP:RM]]) also moves me to support."
Master&Expert,WereSpielChequers,1,1,2009,"01:05, 6 February 2009","I've seen this editor around, and have built a generally good impression of the work they do. However, I am left with questions regarding their understanding of what should be reported to UAA per Wisdom - however, all of the accounts mentioned were subsequently (rightfully) blocked. Assuming he will take the criticisms in the oppose section in a constructive manner (I'm confident he will), I have very little qualms about supporting him for adminship."
VI,Vicenarian,1,-1,2009,"14:56, 18 August 2009","'''Support'''. I've been here longer than you have and 4000 manual edits is quite impressive (to me, at least). Even though this RfA won't pass, I'll almost definitely be supporting you in your next one. '''"
Ironholds,Tyw7,-1,-1,2009,"12:00, 28 May 2009","'''Oppose''', 1000 edits are far too few for anyone to judge your competence properly. I note that you've been told this sort of thing at your previous RfAs as well - I advise you to take criticisms on board and act on them before running again."
NuclearWarfare,Pastor Theo,1,1,2009,"02:36, 2 July 2009","I was honestly surprised when I learned he had just been around since January; he seems so much more knowledgeable than that. I don't always agree with Pastor Theo in all discussions that I have seen him in, but I have always seen him discuss his point civilly and with justification behind his actions and words, which implies a strong sense of clue in the man. I'm happy to support him for adminship. <font color=""navy"">'''"
harej,ZooFari,0,-1,2009,"22:10, 4 October 2009",I am interested in neither supporting nor opposing. [[User talk:harej|@]]'''
Fastily,Chamal N,0,1,2009,"00:24, 19 August 2009","'''Neutral'''.  Good editor, great contribs, but after reading Q5, I'm afraid I'll have to vote neutral.  It's not enough for me to oppose but I can't support a candidate who wishes to work with image copyright yet is unfamiliar with the area.  Sorry, <span style=""font-family: Trebuchet MS"">'''"
Pastor Theo,Baseball Bugs,1,-1,2009,"00:38, 10 March 2009",'''Support''' Good luck!
Themfromspace,FlyingToaster,1,1,2009,"09:50, 14 May 2009",'''Support''' Everything looks good; no problems. '''
Ktr101,Hawkeye7,1,1,2009,"03:41, 10 November 2009","'''Support''' No concerns, but work on the summaries."
Robofish,Amalthea,1,1,2009,"00:17, 19 February 2009","'''Support''' - I wasn't going to pile on, but then I saw the Opposes below... OK, the first one is somewhat justifiable, but opposing over a userbox that was removed six months ago (and wasn't even offensive to begin with) is totally unfair. I have little doubt that Amalthea will make an excellent admin, regardless of his opinions on the Flying Spaghetti Monster."
Dreadstar,Kww,-1,-1,2009,"00:30, 7 April 2009","'''Strong Oppose''', per the above, an editor who holds grudges, exhibits a [[WP:BATTLEGROUND]] mentality, shows bias and does not abide by [[WP:NPOV]].  He defends his block for [[WP:EDITWAR|edit warring]] [http://en.wikipedia.org/w/index.php?title=What_the_Bleep_Do_We_Know!%3F&diff=172472911&oldid=172458012][http://en.wikipedia.org/w/index.php?title=What_the_Bleep_Do_We_Know!%3F&diff=172475893&oldid=172475752][http://en.wikipedia.org/w/index.php?title=What_the_Bleep_Do_We_Know!%3F&diff=172547435&oldid=172542834][http://en.wikipedia.org/w/index.php?title=What_the_Bleep_Do_We_Know!%3F&diff=172578049&oldid=172576800] by saying he technically didn't violate [[WP:3RR]].[http://en.wikipedia.org/w/index.php?title=User_talk:Kww/04022009&diff=172609748&oldid=172609251]  In that edit war he was adding incorrect content into the Bleep article, (that the documentary portion should be called “fiction” because he believed that the interviewees were lying.[http://en.wikipedia.org/wiki/Talk:What_the_Bleep_Do_We_Know!%3F/Archive3#Fiction_vs_non-fictiom]), wanting to add material that he [http://en.wikipedia.org/w/index.php?title=Talk:What_the_Bleep_Do_We_Know!%3F&diff=181181543&oldid=181180977 clearly knew was WP:OR]."
Download,Dylan620,1,-1,2009,"03:00, 12 December 2009","'''Support''' Great user.  <font face=""Papyrus"">'''<font color=#9966CC>-</font>[[User:Download|<font color=#7B68EE>down</font>]][[User talk:Download|<font color=#9966CC>load</font>]] <font color=#7B68EE>׀</font>"
AuburnPilot,Kww,1,-1,2009,"23:26, 6 April 2009","'''Support''' with no reservations. I've worked with Kww extensively both in areas of article development and admin related tasks such as sockpuppet investigations, page protections, and blocks. He has a strong grasp of policy in all areas where we have interacted and my personal experience leads me to believe Kww will make an excellent admin. Kww openly acknowledges his mistakes, learns from them, and has a history of asking for outside opinions on his actions. That is exactly what we want in an admin. We all have strong opinions on one issue or another, and Kww is no different. I have no doubt these are the areas where Kww will ask for outside opinions before acting and accept input afterward. Good luck! --"
Ironholds,Kateshortforbob,1,1,2009,"10:12, 11 July 2009","'''Support''', no reason not to. I quite like the Blackadder reference as well :P"
Pedro,Amlnet49,-1,-1,2009,"22:37, 7 March 2009","[[WP:NOTNOW]] - Sorry, 1) < 500 edits, 2) your response to Q1 ''""incorrect edits on road articles (blocks)""'' is exceptionally alarming (you intend to block editors for ""incorrect edits""?!). Sorry. <small><span style=""border:1px solid #0000ff;padding:1px;"">"
Davewild,Fastily,1,1,2009,"17:31, 9 July 2009",'''Support''' Not persuaded by the opposes. See nothing that makes me think you will misuse the tools. Also very much like the answer to question 9.
hmwith,Chamal N,1,1,2009,"18:54, 19 August 2009","'''Support''' His answers to questions satisfy me, and I think that will be fine with the tools. '''<font face=""times new roman"">"
Jafeluv,Timmeh,1,-1,2009,"07:46, 28 September 2009","'''Support'''. Not enough administrators currently. I supported last time, and no issues have arisen since then that would make me change my mind. I like the answer to Q5 (as your answer to Q1 seemed to imply otherwise). I really hope that you'll continue adding content even after a successful RfA &ndash; it would be counter-productive to promote good content contributors if it ends up limiting their content writing. Good luck."
