SRC,TGT,VOT,RES,YEA,DAT,TXT
NJA,Otherlleft,1,-1,2010,"13:05, 4 February 2010","'''Support''' Mulled it over, and while there's some issues raised, it's nothing too worrisome. Hopefully they will make a fine admin."
Tommy2010,Nikkimaria,1,1,2010,"00:15, 18 August 2010",Yup. Handled the troll well too.
Stifle,Connormah,-1,-1,2010,"11:46, 3 February 2010","Not satisfied with answers to 5, 6, or 9, and answer to 12 is a cop-out."
Thparkth,DeltaQuad,1,-1,2010,"18:21, 5 August 2010",'''Strongly Support''' - I have encountered DeltaQuad in the past and been impressed by his hard work and good spirit. He has demonstrated that he can be trusted and there is no reason to believe he would abuse administrator rights if he had them.
NSD,Kingoomieiii,1,-1,2010,"23:39, 22 February 2010","'''Support''' - No issues here. '''[[User:NSD|<span style=""color:green"">Nerdy</span><span style=""color:#0F0"">Science</span><span style=""color:#8bd877"">Dude :)</span>]]''' ([[User:NSD/t|✉ click to talk]] • [[Special:Contributions/NerdyScienceDude|my edits]] •"
Ktr101,Leonard^Bloom,1,1,2010,"16:30, 22 January 2010","'''Support''' No concerns, and even though I have never run into you before, the supports above are pretty convincing."
The High Fin Sperm Whale,Bwilkins,1,1,2010,"18:17, 19 January 2010","'''Support''' Bwwilkins has said his main area of activity will be in [[WP:ANI]], and I see a lot of activity there. He knows what he's doing. --"
Newyorkbrad,Elockid,1,1,2010,"02:29, 5 April 2010","'''Support'''. Fully qualified candidate, and per Tim Song."
Nolelover,Richwales,0,-1,2010,"18:02, 14 December 2010",'''Neutral''' -- Not now --
Lothar von Richthofen,Guoguo12,0,-1,2010,"17:35, 25 December 2010",'''Neutral.''' [[WP:NOTNOW]]. Don't want to pile onto opposes. ~~
Deliriousandlost,Polargeo,1,1,2010,"16:30, 30 March 2010","'''[[nihil obstat]]''' I had supported the first RfA but it was <span class=""plainlinks"">[http://en.wikipedia.org/w/index.php?title=Wikipedia:Requests_for_adminship/Polargeo&diff=next&oldid=333619625 secretly already closed]</span>. <font face=""Georgia"">"
Matty the Damned,Eagles247,1,1,2010,"02:50, 28 September 2010",'''Support''' I think it's clear you can be trusted with the buttons.
Ktr101,Looie496,1,1,2010,"03:02, 5 October 2010",'''Support''' You seem to have the trust of others even though we have knowingly never interacted. Good luck.
Master&Expert,Immunize,1,-1,2010,"23:44, 9 June 2010","Morally; I think Immunize is well on his way, he just needs a bit more experience, and should remember to exercise a little more caution at times. There's real potential here, but not quite yet."
Themfromspace,Richwales,-1,-1,2010,"11:09, 15 December 2010","'''Oppose''' Sorry.  You specifically state that you want to do anti-vandalism work, yet just up until this week you've had a mistaken assumption on what vandalism is and is not.  You need more experience in this work before being able to block vandals. '''"
Bearian,Bwilkins,1,1,2010,"22:19, 20 January 2010","'''Weak support''' - clearly meets my standards, but I am not a fan of his sarcasm."
Unitanode,Bwilkins,-1,1,2010,"12:16, 20 January 2010","'''Oppose'''. I was going to leave this one alone, even though I'm not nearly so impressed with Bwilkins' work at WQA, but after [http://en.wikipedia.org/w/index.php?title=Wikipedia:Administrators'_noticeboard/Incidents&action=historysubmit&diff=338939007&oldid=338938377 this tacit support] for not deleting unreferenced BLPs, I've decided to go ahead and follow my gut and oppose."
Orphan Wiki,JamesBWatson,1,1,2010,"20:31, 15 June 2010","'''Support''' - seems tedious and crappy to say so, but...... '''I THOUGHT YOU WERE ALREADY AN ADMIN!'''."
AniMate,Grondemar,1,1,2010,"03:32, 27 December 2010","'''Support''' Here for the right reasons and doubt he'll break the place if given the tools. <font face=""Herculanum"" color=""black"">"
Bobrayner,Wifione,1,1,2010,"12:38, 10 September 2010","'''Support''' - cautiously. Looks like good work in various areas, and I'm not hung up on edit counts. The downside, for me, is CSD tagging. Even when done perfectly, CSD tagging is bound to put off some new contributors (or old ones who are moving into article-creation for the first time). The handful of examples I've seen aren't ''bad'', per se, but perhaps just slightly too keen. I would advise caution & conservatism with CSD - and wikipedia won't really suffer in the meantime if it has a handful more articles where the ''notability'', rather than the accuracy, is unclear. But that's just my opinion...."
Casliber,Arsenikk,1,1,2010,"06:27, 17 May 2010",'''Support''': highly likely to be significant net positive with the tools.
Graeme Bartlett,Favonian,1,1,2010,"10:11, 21 July 2010","'''Support''' I have actioned many of the requests by Favonian, and I have the impression that they are likely to be good."
Hickorybark,Jmh649,-1,1,2010,"19:07, 15 August 2010","'''Strong Oppose.''' At this time I cannot support Doc James' candidacy, because of his simplistic, close-minded view of science and the scientific method, particularly as it applies to alternative health modalities. My own brief interaction with Doc James was in the context of the Transcendental Meditation ArbCom proceeding. For anyone interested in the details, here is where I laid out a proposal for breaking the logjam on one of the most contentious scientific issues (TM versus ordinary rest): [http://en.wikipedia.org/w/index.php?title=Wikipedia_talk:Arbitration/Requests/Case/Transcendental_Meditation_movement/Proposed_decision&diff=prev&oldid=363045373] [http://en.wikipedia.org/w/index.php?title=Wikipedia_talk:Arbitration/Requests/Case/Transcendental_Meditation_movement/Proposed_decision&diff=next&oldid=363440971] Doc James' response was courteous but disappointing and unhelpful. He seemed not to understand the deeper issues involved and he chose to respond in a way that was partisan and one-sided: [http://en.wikipedia.org/w/index.php?title=Wikipedia_talk:Arbitration/Requests/Case/Transcendental_Meditation_movement/Proposed_decision&diff=prev&oldid=363476384] Clearly Doc James is energetic and resourceful and I think that, as he gains more maturity and a broader perspective on what constitutes legitimate science, he should be reconsidered at a later date."
Tyrol5,Rehman,-1,-1,2010,"18:19, 17 July 2010","'''Oppose''' per Fetchcomms and Salvio. What I'd really like to see in a candidate is someone who really gets involved in admin-related tasks and areas to prove to the community that you need admin access in order to increase your quality of contributions to the encyclopedia overall. At this point, you can do that without admin status. As mentioned by Fetchcomms, participation in the project namespace is critical. Getting involved in that area helps one gain understanding of the policies and inner workings of WP. At this point, I do not feel that you have the experience necessary."
Smallman12q,Shirik,1,1,2010,"01:39, 30 April 2010",'''Strong Support'''-Very level headed and friendly editor with technical expertise. His common-sense approach and courteousness suggest that he will make for an excellent admin.
Pdcook,Connormah,1,1,2010,"18:29, 31 August 2010",'''Support''' - Responses to questions are good. Seems overall to have dealt with the issues raised in the previous RfA.
J Milburn,Elen of the Roads,1,1,2010,"12:26, 22 October 2010",'''Support'''. See my comments after my oppose for reasoning.
Tryptofish,AlexandrDmitri,1,1,2010,"23:06, 18 May 2010","'''Support'''. In a way, I might have expected an RfA ''before'' becoming an Arb Clerk. But I think it speaks volumes to see Arbs, Clerks, and AE workers endorsing this candidate as having the right temperament for the flag. --"
Linguisticgeek,Panyd,-1,-1,2010,"10:24, 16 January 2010",'''Oppose'''- A good civil editor but not good enough to be an admin.i personally did not like the responses.try  again next year panyd is what i would say.
The Utahraptor,Slon02,-1,-1,2010,"23:16, 6 August 2010","In my opinion, you need a little more experience before we hand you the sysop tools. Before nominating yourself again, though, give it time. Be patient. You don't ''have'' to have the tools now. My RfA failed because I wasn't ready, and I'm not going to try again until December, maybe even a bit later. So I think you should give it another six months, as I was told, and reapply then."
Buggie111,Eagles247,1,1,2010,"02:46, 28 September 2010","'''Beat ze nom support''' Wait, you are the nom. Oops. Anyways, I've seen you at SPI, and you are great. I love to be the first one to support. More content would be nice, but not that much of a biggie."
Tommy2010,Connormah,-1,-1,2010,"08:15, 14 July 2010","'''Oppose''' Per fetch-comms and dectype. Too worrisome, sorry. -"
,Rehman,-1,-1,2010,,
Pedro,Theleftorium,1,1,2010,"11:59, 21 June 2010","'''Support''' Clearly learnt and grew from the copyright issue thing, no doubt will put the bits to good use. <small><span style=""border:1px solid #0000ff;padding:1px;"">"
Amatulic,Ling.Nut,1,-1,2010,"06:01, 1 November 2010","'''Support'''. This is a highly experienced editor who has grown in wisdom without becoming wishy-washy. Answers to questions clearly show a cautious approach to using the administrator tools, and hesitance to block. In the end, what I look for in an administrator is maturity, wisdom, and a deep concern about this project. I see those things in Ling.Nut. It is obvious that Ling.Nut's self-nomination grew out of a desire to help, rather than simply a desire for admin privileges. ~"
Vipinhari,Connormah,1,-1,2010,"15:07, 11 July 2010","'''Support''' - Good involvement in [[WP:GL/I]], [[WP:RPP]], [[WP:AIV]], [[WP:AN/I]] etc."
Kraftlos,Tim Song,0,1,2010,"11:24, 6 March 2010","'''Neutral''' I have seen him around and I think we can trust him to use the tools properly.  Unfortunately, he does not meet my criteria for participation in article making.  He might be a good behind-the-scenes editor, but the goal here is to make an encyclopedia.  I'd like an admin to be primarily focused as a regular editor of articles.  --'''"
Secret,Terrasidius,-1,-1,2010,"01:48, 31 August 2010","Sorry to be the first one to oppose. You seem like a good faith editor but the answers to the questions shows lack of experience, also your last 50 edits go back to March. [[WP:NOTNOW]] applies here I recommend withdraw and try again in several months, sorry."
Ajraddatz,Elen of the Roads,1,1,2010,"00:18, 22 October 2010","Per above, best of luck."
the ed17,Rlendog,1,1,2010,"19:18, 11 January 2010","'''Support''' - thoughtful answers to questions, many featured contributions. Can't see why we couldn't trust you with the mop; wield it well! —<font face=""Baskerville Old Face"">"
BigDom,Tide rolls,-1,1,2010,"22:23, 17 May 2010","We have enough vandal-fighters here already, and I just don't support candidates with such limited content creation. I firmly believe that expanding the encyclopedia is the single most important thing about this project, so I honestly couldn't give tuppence about reversion and tagging. The time wasted creating hundreds of user talk pages for IP addresses just to give level 1 warnings especially grates with me – you may as well have bashed your head against a brick wall for the last few months. I agree with Malleus that you just don't need the tools to carry on what you have been doing. *waits to be lynched*"
Andromedabluesphere440,Skater,0,-1,2010,"09:19, 29 March 2010","'''Neutral''' I'm really not sure what to say on this one, I don't think I should go for either ''Support'' or ''Oppose'', there's just not enough postives and not enough negatives to tip the scale to make me vote on one side. --"
Kudpung,Silver seren,1,-1,2010,"20:31, 3 October 2010","'''Support'''. being  nominated by  a sysop  who  has a well  studded belt  of FA stars, and the positive voting  from  other aédmins, confirms that  I  am  not  wrong  in  lending  my  support too. --"
Politoman,Everyking,1,1,2010,"05:08, 20 January 2010",'''Support'''.  Appears very knowledgable.
Tony Fox,Bwilkins,1,1,2010,"17:08, 19 January 2010",'''Support''' and throw in another cliched 'You mean he's not already?!'
FD,WikiCopter,0,-1,2010,"07:37, 13 September 2010","'''Neutral''' - Echoing the above users. You have my moral support, I'm abstaining from opposing or supporting at this time as your contributions are positive but you don't have sufficient experience in AIV, admin candidates should generally be active participants in the administrative areas they wish to work in. I was not satisfied with your answers to the questions. While edit count is important, I would like to see a few more contributions from candidates so that I have solid ground with which to base my vote upon. I'm not going to base my whole vote on edit count since that encourages editcountitis in RfX votes. '''[[User:FD|<font color=""Red"" face=""Tahoma"">Ғяіᴆaз'§Đøøм</font>]] &#124;"
Tanthalas39,Connormah,0,-1,2010,"03:10, 5 February 2010","'''Neutral'''. Absolutely zero prejudice towards a second RfA in 4-6 months. Pick the issues here that seem the strongest, work on them, and I'd be happy to support later."
Ultraexactzz,Jamesofur,1,1,2010,"12:21, 22 April 2010","'''Support''' per the above. Seems to have a high level of reasonableness, which is always useful in an admin. Good luck,"
NSD,Magog the Ogre,1,1,2010,"13:14, 5 September 2010","'''Support''' - More file backlog clearing admins would be useful. ~<span style=""border:2px solid blue;background:beige;font-family:Mistral"">'''[[User:NSD|<font color=""green"">Nerdy</font>]]"
Kubigula,Connormah,1,1,2010,"03:45, 1 September 2010","'''Support''' - per OlEnglish.--<span style=""font-family: Orlando"">"
Wuhwuzdat,Taelus,-1,1,2010,"21:35, 31 January 2010",'''Oppose''' I don't think he would need to ask why.
Inka 888,Amatulic,1,1,2010,"16:21, 20 August 2010",'''Support''' no reason not to.
Cirt,Madhero88,-1,-1,2010,"20:11, 7 February 2010","'''Oppose''', I see some causes for concern regarding Huggle and copyright issues. Would also like to see some more experiences in varied capacities, including quality content work. '''"
Lankiveil,Wikiwoohoo,-1,-1,2010,"22:17, 19 February 2010",'''Oppose''' per [http://en.wikipedia.org/w/index.php?title=User%3AWikiwoohoo&action=historysubmit&diff=339036219&oldid=338072196 this].  I don't think that editors who retire and then return at the drop of a hat have the required maturity to take on the administrator role.
Townlake,WikiCopter,-1,-1,2010,"03:38, 13 September 2010",Inexperience.
1234r00t,Fetchcomms,1,1,2010,"00:10, 4 July 2010",'''Why Not'''- A good reason for almost anything.
Tommy2010,GSorbyDesroid,-1,-1,2010,"11:39, 28 August 2010","Not yet, but would be happy to reconsider in the future."
Novickas,Thumperward,-1,1,2010,"22:38, 19 July 2010","'''Oppose''' - still no reply to some questions. Prompt, courteous responses are part of the job requirements. Question 5A raises a particularly troubling point; CC's comment could definitely be seen as condoning sockpuppetry. If he presents a convincing alternate interpretation, I'll reconsider, altho the delay alone would still be bothersome."
Philcha,Arsenikk,1,1,2010,"18:20, 20 May 2010","'''support'''. Fine article builder. I'd use [[WP:IAR]] to downgrade [[WP:CIV]] when needed because CIV can be abused, but I can't expect that I'd use IAR to override [[WP:NPOV]] or the legal policies like [[WP:BLP]]. --"
Edgarde,Connormah,0,-1,2010,"11:09, 15 July 2010","Good edit history, some good answers. Reservations on WP:V and WP:N grounds. Since these policy concerns do not seem to be the lynch pins of applicant's proposed use of Admin tools, I could be persuaded to vote ''Approve'', but am not ready with the above answers. /"
JulieSpaulding,Olaf Davis,1,1,2010,"13:54, 11 January 2010","'''Support'''. Although I wasn't around for the [[WP:NEWT]] saga, by reading through the pages kept for historical purposes, I can see that joining the project was a bad choice. However, we all make mistakes, and we shouldn't let this get in the way of a brilliant editor's promotion to adminship."
Jonathunder,Connormah,1,-1,2010,"17:11, 14 July 2010",'''Support''' -
Ktr101,Alan16,-1,-1,2010,"01:56, 4 January 2010","'''Oppose''' per above. Sorry, but good luck next time."
OlEnglish,The Thing That Should Not Be,1,-1,2010,"07:47, 8 February 2010","'''Support''', he's earned it. Excellent vandal fighter.. a real asset to Wikipedia. Can be trusted to not misuse the tools. --"
MER-C,Barek,1,1,2010,"09:13, 17 April 2010",Solely needed to get things going at the spam blacklist talk page.
WereSpielChequers,Joe Decker,1,1,2010,"21:22, 22 July 2010",'''Support''' as nom ''
Gonzonoir,Mkativerata,1,1,2010,"10:15, 5 August 2010","'''Support''': I've seen the candidate making cogent comments at AfD; all the answers here confirm the impression of a thoughtful, articulate user who will contribute a great deal to the project's professionalism and tackle backlogs. Good answer on BLPs, I think."
Neutralhomer,MZMcBride,-1,-1,2010,"02:51, 27 August 2010","'''Strong Oppose''' - Per the closure revert alone.  That shows this user is clearly not even following the policies and rules as an editor and should ''not'' be given tools of any kind anytime soon. - <small style=""white-space:nowrap;border:1px solid #900;padding:1px;"">"
Tyrol5,GSorbyDesroid,-1,-1,2010,"13:36, 28 August 2010",'''Oppose''' [[WP:NOTNOW]]. User is definitely not ready yet. I would be happy to support once user has much more XP.
Kudpung,ArcAngel,-1,-1,2010,"16:54, 10 July 2010",'''Oppose'''. [[WP:NOTYET]]. Too close to the last RfA without a convincing accumulation of new experience and new edits. Adminship - IHMO - is not for a once-in-a-while editor. There is plenty of good work to be done without needing the tools.--
Alansohn,Richwales,-1,-1,2010,"04:36, 14 December 2010","'''Oppose''' This is a candidate who I think has the potential to be an admin at some point in the future, but who does not appear to have the experience and editing history to justify handing over the reins. More experience editing in mainspace is one of the factors that would sway my opinion in the future."
Kanonkas,Blurpeace,1,1,2010,"14:57, 29 April 2010","I've seen Blurpeace exercise good judgment both here and on Commons. Working in image related areas = even better. We need more administrators there (as Explicit says above). --<small><span style=""border:1px solid #0000ff;padding:1px;"">"
Leyo,Sphilbrick,1,1,2010,"00:38, 16 November 2010","'''Support''' I don't like such eye-catching signatures. But regarding giving him the tools, I have no concerns. --"
HJ Mitchell,Eagles247,1,1,2010,"00:17, 1 October 2010","'''Lukewarm support'''. The opposers' points are, on the whole, not invalid. However, at the end of the day, I think he would be more use to Wikipedia with a mop and the benefits of giving him one outweigh any mistakes we think he might make. I'm sure he'll take the opposers' comments on board and seek advice when he's unsure. Best of luck,"
Conti,Everyking,1,1,2010,"19:03, 21 January 2010","'''Support''' Hardworking and trustworthy [[User:MeisterChief|MeisterChief]] ([[User talk:MeisterChief|talk]]) 13:56, 21 January 2010 (UTC) <small>this editor has made few or no edits outside of this discussion. --"
Jmlk17,Thumperward,-1,1,2010,"07:32, 20 July 2010",'''Oppose''' Just too concerned about potential civility issues as explained and examined above.
Immunize,Hadger,-1,-1,2010,"13:16, 8 June 2010",'''Oppose''' Per [[WP:NOTNOW]].
Rje,MGA73,1,1,2010,"13:34, 4 July 2010",'''Support''' MGA73 is a trustworthy user and has admin experience elsewhere.
MarmadukePercy,Sphilbrick,1,1,2010,"19:37, 12 November 2010",'''Support'''
Fetchcomms,Joe Decker,1,1,2010,"20:33, 24 July 2010","Exemplary BLP work. '''<span style=""font-family:Georgia;font-size:85%;"">—"
TFOWR,Airplaneman,1,1,2010,"12:33, 18 August 2010","'''Another beat the co-nom support'''. Good content work, good editor, good noms, good responses, good good good."
Courcelles,Panyd,1,1,2010,"19:39, 21 November 2010","'''Support''' Did last time, no reasons not to do so again."
AlexiusHoratius,Mike Cline,1,1,2010,"19:15, 6 February 2010","'''Support''' - Plenty of experience for me to trust him, looks like a great editor. I feel much more comfortable supporting candidates like this, whose edit stats may not be perfect in every way, than ladder-climbing [[Mandarin (bureaucrat)|mandarins]] who have spent the last six months in training for the truly epic goal of becoming a Wikipedia admin."
Doc Quintana,Leonard^Bloom,0,1,2010,"23:27, 26 January 2010","Moved from support. Outside the IAR question, this candidate is superlative."
NiceHotShower,Ironholds,-1,-1,2010,"19:36, 2 January 2010",'''Strong oppose''' I have great concerns about his lack of policy knowledge and enforcement as well as his apparent disapproval of [[WP:CIVIL]].--
Pharaoh of the Wizards,Looie496,1,1,2010,"13:27, 4 October 2010",'''Support''' Good Track and see no concerns.
December21st2012Freak,WOSlinker,1,1,2010,"19:15, 19 August 2010","'''Support''' &ndash; Very good contributions, long-term editor, will make a great administrator."
Boing! said Zebedee,BigDom,1,1,2010,"10:29, 31 August 2010","'''Support'''. I supported last time, and since then all I see is improvement - including a serious effort to work on the issues outlined in the oppose section last time. Looks like a committed content-builder, and seems to understand the areas he wants to do admin work in. --"
Mojoworker,Kingoomieiii,0,-1,2010,"21:12, 26 February 2010","'''Neutral'''   I've been very much on the fence about supporting you King Öomie. On the one hand, you seem to be a straight shooter (and civil in our discussions re:Sumbuddi), but I find myself concerned about the company you keep.  It looks like I've stepped into the middle of a disagreement between [[User:Sumbuddi]] and [[User:Wiki libs]] which appears to have resulted in the action by Bubba hotep (see my comment above under hotep's Support vote) of listing me as a Sockpuppet at [[WP:Sockpuppet investigations/Sumbuddi]] and an edit to my user page (with ""Request by Libs"" as the summary) by another editor (who I won't mention since he apologized).  So, I guess neutral for now..."
Ottawa4ever,Richardcavell,1,-1,2010,"13:35, 1 October 2010",'''Moral Support'''<small> change from support rationale elaborated below original comment </small> User has earned trust (at least from me). Well versed/exp. Things are very much in the past i feel about resigning.
Bart133,MWOAP,1,-1,2010,"23:59, 4 January 2010","'''Support'''. It's clear that this user is responsible to become an admin, and edit count is a meaningless standard. As Juliancolton said, why not? ""This user has 1500 edits"" is not significantly more valid reason to oppose a user than ""This user's name is in all capital letters""."
Smithers7,ZooPro,-1,-1,2010,"16:06, 22 February 2010","'''[[User:Smithers7/RfA|Oppose]]''' - ZooPro mentioned that bad speedy link, and in the edit summary it sounds like you had a lot of declined speedies. Not to mention, on your userpage until just ten days ago, you said ""TOUCH THIS PAGE AND I WILL ENSURE YOU REGRET IT FOR THE REST OR YOUR WIKIPEDIA LIFE, I WILL NOT TOLERATE VANDALISM."" And Fetchcomms mentioned the low deleted edit count. Work on getting those better. Sorry. <font face=""Batik Regular""><big>'''"
Cla68,Everyking,1,1,2010,"00:05, 19 January 2010","'''Support'''.  Everyking knows the project inside and out, is dedicated to its success, and has displayed the commitment and experience to help make it so."
Ottawa4ever,Thumperward,1,1,2010,"17:23, 22 July 2010","'''Weak Support''' Toiled about it for a while, but I think i can support, my only hesitation is the civility issue, but i think that Chris has an understanding of what it will mean to hold the reigns and the responsibility that comes with their use. plus one."
Polargeo,Bwilkins,1,1,2010,"12:00, 19 January 2010",'''Support''' No problems
Rogerd,Jerem43,1,-1,2010,"01:09, 6 December 2010",'''Support''' no reason not to.  --
Nikkimaria,Dabomb87,1,1,2010,"23:19, 16 August 2010","'''Of course''' - strong candidate, no concerns that I can see."
Rodhullandemu,Magog the Ogre,1,1,2010,"18:05, 4 September 2010",'''Support''' There are pretty much always file-related backlogs here (and worse ones on Commons!) so someone with clue in that department is always a useful addition to the team. I've no qualms about this candidate.
AniMate,Connormah,-1,1,2010,"06:23, 30 August 2010","'''Weak oppose''' This is, without question, ''way'' too soon for another RfA. For me being an administrator isn't a big deal, but this push so soon makes this appear to be something that is a big deal to Connormah. He does good work, but I think DGG and Polargeo raise some good points. Take a couple of months, <u>at least</u>, before applying again should this fail. The wiki isn't falling apart, and will survive should you not become an administrator this summer."
Pdcook,Jc3s5h,1,-1,2010,"13:53, 16 August 2010","'''Support''' - I can't really find any reason to oppose. More experience would be better, but I think the candidate will learn fast. The answers to questions and analyses of the previous account are satisfactory."
Salvio giuliano,Secret,-1,-1,2010,"16:05, 22 September 2010","'''Oppose'''. I'm really sorry to be here, because I admire your dedication to Wikipedia and your contributions; however, I can't really bring myself to trust your judgement... <span style=""text-shadow:grey 0.118em 0.118em 0.118em; class=texhtml"">  '''"
White Shadows,VernoWhitney,1,1,2010,"20:32, 5 November 2010","[[File:718smiley.svg|20px]] Keeping with the current trend. Now for the real support rational, VW appears to be a very clue-full editor would should only be a [[WP:Net positive|net positive]] if handed the mop.--"
HighKing,Elen of the Roads,1,1,2010,"15:59, 21 October 2010","'''Support''' For the exact opposite reasons of the Oppose and Neutral below.  This project has to stop handing out admin mops as rewards for good content creation, and start encouraging admins that are willing and able to maintain a working cooperative civil environment for great content creators.  EotR is very capable, policy-literate and sensible - all the important traits.  --"
Spartaz,Nev1,0,1,2010,"16:15, 11 August 2010","Withholding my support since RFAs by former admins in good standing who can request the bit back ""just like that"" are inherently disruptive."
Singopo,Rehman,1,-1,2010,"15:56, 21 January 2010",'''Support'''. Seems experienced anough to me.
Toddst1,Mkativerata,1,1,2010,"22:31, 3 August 2010",'''Support:''' Appears to be about as good as they come.
Dwayne,DeltaQuad,1,-1,2010,"00:41, 4 August 2010",-
Fastily,BigDom,1,1,2010,"17:59, 31 August 2010",'''Support''' Why not? -'''
dotKuro,Osarius,-1,-1,2010,"16:15, 21 February 2010","'''Oppose''' due to lack of experience and overall inactivity. <font face=""Courier New""> ["
Dr Dec,Ironholds,1,-1,2010,"13:32, 1 January 2010","'''Support'''. No problems here; should have been appointed earlier. <span style=""white-space:nowrap;""><small><span style=""font-family:Kristen ITC; color:#FF6600;"">~~&nbsp;"
Wehwalt,Ron Ritzman,-1,1,2010,"09:49, 17 September 2010","'''Oppose''' Avraham's concerns resonate with me.  For myself, I will also say that I'd like some level of decent content contributions.  Not everyone is geared to FAs, but in this case, the lack of content contributions is glaring.  Without that, you have an admin who has been raised in an ivory tower.--"
Deliriousandlost,Unionhawk,1,-1,2010,"04:41, 11 May 2010","'''c'è una luce, una speranza''' I too poked through contributions and Unionhawk is helpful. That Useight censored the cited edit summary in including it here for non-admins is not so favourable. Having seen Unionhawk around and allowing everyone a bad day i still offer a modest support. Sometimes it is better to ponder an edit than rush to get it in in the heat of the moment.  <font face=""Georgia"">"
Joshua Scott,GorillaWarfare,1,1,2010,,"'''Support''' Seems level-headed, which is possibly the most important character trait in an admin. &nbsp;&ndash;"
Laurinavicius,Dabomb87,1,1,2010,"14:37, 17 August 2010",'''Support'''. Definitely!
Juliancolton,Connormah,0,-1,2010,"14:35, 3 February 2010","Bad feeling about many of the answers. The CSD thing seems like more of a {{user:X!/facepalm}} thing than a legitimate concern, though. &ndash;'''"
Armbrust,Darth Stabro,1,-1,2010,"18:46, 7 December 2010","'''Moral support''' <font color=""#082567"">"
Phantomsteve,Dabomb87,1,1,2010,"18:44, 17 August 2010",'''Support''' I don't think this editor would [[WP:IDIOT|delete the main page]] or {{plainlinks|url=http://en.wikipedia.org/w/index.php?title=Special%3ALog&type=block&user=&page=User%3AJimbo+Wales&year=&month=-1&tagfilter=|name=block Jimbo}}. -- '''''
Bastique,Dana boomer,1,1,2010,"18:31, 25 August 2010",'''Support''' experienced and willing.
Pepperpiggle,Tim Song,1,1,2010,"14:57, 6 March 2010","'''Support''' &ndash; won't abuse the tools, is experienced, but a bit light on content. <sup><font color=""orange"">"
Taelus,Tide rolls,1,1,2010,"09:12, 13 May 2010","'''Support''', an excellent candidate, will be a benefit to the project. --'''"
Kingpin13,Elen of the Roads,1,1,2010,"05:26, 21 October 2010",'''Support''' Yes! Finally :) -
Saebvn,VernoWhitney,1,1,2010,"18:28, 11 November 2010","'''Support.'''  It's all been said above, and swayed my opinion from neutral."
BrownHoner,Navy blue84,1,-1,2010,"19:02, 14 November 2010","'''Moral Support'''.  Good editor, but needs a little more experiance.  You have only 3000 edits in 2 years."
Toddst1,Editorofthewiki,-1,-1,2010,"02:23, 4 August 2010","'''Oppose:''' Conflict comes with the admin territory. If you can't handle it constructively, you probably shouldn't have the mop."
VictorianMutant,Aiken drum,0,-1,2010,"01:25, 26 October 2010","But count me as a definite moral support. Suggest you withdraw, take note of the ""oppose"" arguments  and come back in 6 months.  <font face=""Verdana"">"
MuZemike,Immunize,-1,-1,2010,"02:27, 10 June 2010","'''Oppose''' – In addition to the previous RFA and the still lack of experience needed, I also point out his dislike of anything even remotely humorous on Wikipedia, some of the stuff which helps ""lighten the mood"" a bit especially when tensions and drama flare up from time to time. –"
Pilif12p,MGA73,1,1,2010,"19:37, 29 June 2010","'''Support''' I'd also like to see the backlog at least partially cleared. <small><span style=""border:1px solid #000000;padding:1px;background:#FFFF00;"">"
Cirt,Raaggio,-1,-1,2010,"05:00, 8 April 2010","'''Oppose'''. Concerns about experience, activity, answers to the questions. In particular experience in varied capacities. -- '''"
Sarah,BigDom,-1,1,2010,"02:13, 6 September 2010","'''Oppose''' per Off2riorob and Salvio. I have read the follow up explanation, however it's still a dealbreaker for me. BLP is extremely important, and it's not just about avoiding ""misrepresenting people who could possibly sue"". Regardless of whether or not someone may be able to to sue, we have a duty and responsibility as a top ten website to take the time and care to get biographical material right. Having seen through OTRS work the distress and suffering caused to BLP subjects when BLP isn't followed properly, I cannot support a candidate who doesn't seem to ""get"" BLP."
Luk,Everyking,1,1,2010,"16:14, 21 January 2010",'''Black Kite-style support''' --
Orphan Wiki,Jujutacular,1,1,2010,"17:15, 26 July 2010","'''Support''' - a fine set of contributions there, my man! :)"
The High Fin Sperm Whale,Mysdaao,1,-1,2010,"21:00, 12 March 2010","'''Support''' Plenty of experience, would make a fine admin. --"
NSD,Jamesofur,1,1,2010,"13:04, 15 April 2010","'''Support''' No issues here. ~'''[[User:NSD|<span style=""color:green""><big>N</big>ERDY</span><span style=""color:#0F0""><big>S</big>CIENCE</span><span style=""color:#8bd877""><big>D</big>UDE</span>]]''' ("
Ottawa4ever,The Thing That Should Not Be,1,-1,2010,"21:26, 8 February 2010","'''Support''' The strong nomination given by JD would sum it up for me. His niche is vandal fighting, the tools here will only help him out further with this. Very responsible and mature editor."
Regent of the Seatopians,Mandsford,1,1,2010,"23:17, 25 August 2010",'''Support''' Good choice! He is an intelligent presence at AfD.
Mountlovcen8,Airplaneman,1,1,2010,"23:20, 19 August 2010",'''Support'''. Airplanman is diligent and really wants to improve Wikipedia. He also goes out of his way to help others make their articles better. He has my strong support and my vote.
The High Fin Sperm Whale,Theleftorium,1,1,2010,"22:10, 20 June 2010",'''Support''' Highly qualified candidate. --[[User:The High Fin Sperm Whale|The]] [[User talk:The High Fin Sperm Whale|High]] [[Special:Contributions/The High Fin Sperm Whale|Fin]] [[Special:EmailUser/The High Fin Sperm Whale|Sperm]]
