SRC,TGT,VOT,RES,YEA,DAT,TXT
Puffin,Curtis23,-1,-1,2011,"13:47, 28 July 2011",'''Oppose''' Sorry! Your multiple Rfas over a short period of time show that you are possible power hungry and are not ready for the tools. '''
Pichpich,Neutralhomer,-1,-1,2011,"06:11, 27 March 2011","'''Oppose''' I believe the wiki should be able to forgive and forget but the block log is still a deal breaker. I can accept old 3RR blocks or old civility blocks but hounding that results in specific sanctions is much harder to overlook. The killer is sockpuppetry though. It's unforgivable as a blatant abuse of other editors' good faith and as a refusal to respect community decisions. More worryingly, it shows that you really believe that you can game the system, or in other words that you're smarter than all of the idiots on the project. You can change how you behave but I think the underlying bit of contempt for others most likely lingers."
Themfromspace,Fluffernutter,1,1,2011,"20:44, 12 August 2011",'''Support''' sure. '''
Sumsum2010,Slon02,1,-1,2011,"05:02, 8 March 2011","'''Support''' good trustworthy editor. The dispute was nothing, it happens at WikiProject Wikify all the time. [[User:Sumsum2010|<font color=""#FF7F00"">Sumsum2010</font>]]·[[User talk:Sumsum2010|<font color=""#007AFF"">T</font>]]·[[Special:Contributions/Sumsum2010|<font color=""#7FFF00"" >C</font>]]·"
Inka 888,GiantSnowman,-1,-1,2011,"01:11, 17 January 2011","'''Oppose''' per Q7. There are times when an editors actions is far beyond good faith. <font color=""00ff00"">"
Catfish Jim,Steven Zhang,1,-1,2011,"12:22, 7 November 2011","'''Support''' I've seen Steven's work on Wikipedia a lot and, based on experience, can only support this nomination. '''''"
Courcelles,Kudpung,1,1,2011,"06:34, 2 March 2011","'''Weak support''' I kept thinking the opposers might come up with something to sway me... and there's minor problems, and Sonia's opinion definitely concerns me. Young people and newcomers are the necessary ingredients to ensure Wikipedia remains a viable project, not only for 2015 but for 2055."
MC10,N419BH,-1,-1,2011,"04:23, 16 May 2011","'''Oppose''' – I cannot support in light of SoWhy's diffs above. <span style=""font-family:Verdana;color:#000000;font-weight:bold;"">—"
MSGJ,Jimp,1,1,2011,"11:51, 9 June 2011","I find no reason not to support, and it is always handy to have template editors who can edit protected templates. &mdash;&nbsp;Martin <small>("
Black Kite,Ironholds,1,1,2011,"04:23, 6 January 2011","'''Support''', all the usual green flags, no red flags raised below (I think - I've read Oppose #2 three times now and still can't get my head round it)."
Herostratus,Rami R,1,1,2011,"05:28, 10 February 2011","'''Support'''. People, come on. We are losing admins every week. We need to bring in new ones, period. What are the concerns? They are trivial. ""Oppose - person appears to have a life outside of Wikipedia"" is just not a valid reason to oppose. Is the person likely to abuse the tools? There's absolutely nothing here to indicate that he will. Is he likely to be a loose cannon, arrogant, unmindful of consensus and policy, or anything like that? No, he isn't. Is he likely, due to his relatively low level of activity, to make some mistakes due to not knowing all the ropes? Probably will. So what? Everyone does. He'll learn. He'll be fine."
Aiken drum,RHM22,1,1,2011,"12:00, 14 April 2011","'''Support''' the candidate has multiple featured content, more than most of the opposers could ever even dream of having. I would, however, recommend caution before using tools related to speedy deletion."
Ceranthor,Kudpung,1,1,2011,"02:10, 25 February 2011",Nominator support. '''
Reaper Eternal,Gonzonoir,1,1,2011,"16:03, 26 January 2011",{{edit conflict}} '''Support''' - Definitely a very qualified candidate. Please invoke... the... [[WP:RIGHTNOW|...snow close]]?
Gordonrox24,ErikHaugen,1,1,2011,"01:08, 5 February 2011",'''Support'''--
NativeForeigner,Timl2k4,1,-1,2011,"05:02, 10 July 2011","'''Moral Support''' Although I applaud your enthusiasm, RfA standards have changed substantially since 2004, and at th is time you just aren't up to the generally accepted standards for adminship. This, of course brings up the question as to whether these standards are ""correct"" per se, but that's another issue. Although I don't feel you're ready at this time, I'd be willing to fully if you had another 3-4 thousand edits with a larger breadth of experience. Your heart is in the right place, but you don't have the experience to pass an RfA. ''"
Maximillion Pegasus,My76Strat,1,-1,2011,"22:53, 8 March 2011",'''Support''' --
Ottawa4ever,Lear's Fool,1,1,2011,"21:14, 5 January 2011","'''Support''' This is a guy Id love to see interact more in places like Help desk, because of the wealth of experience. Lear has my trust (plenty of AIV work) though as an editor and i bleive him to be a net positive to the project as an admin."
Salih,SarekOfVulcan,1,1,2011,"15:56, 6 May 2011","'''Support'''. Notwithstanding the issues he had with [[WP:INVOLVED]], Sarek is a net positive and an asset o the project. <span style="""">"
Axl,CharlieEchoTango,1,1,2011,"18:49, 25 November 2011","'''Support'''. Good contributions. (For what it's worth, I cannot tell that CharlieEchoTango is not a native English speaker. His comments are remarkably articulate, especially his nomination statement.)"
Michig,Tom Morris,0,1,2011,"23:36, 26 November 2011","Concerns over AFDs where the subjects' notability appears to have been judged based on the WP article rather than other coverage, but other contributions look good.--"
Kiefer.Wolfowitz,Sadads,1,1,2011,"21:14, 14 May 2011","'''Support''' because of length and quality of contributions in diverse areas, and support by many respected editors (who often disagree). His disclosure of past payed positions shows character. <small><span style=""border:1px solid black;padding:1px;"">"
Bulldog123,ErrantX,1,1,2011,"19:35, 17 February 2011","'''Support'''. Has the right mindset. Nice, curt, and to-the-point with his comments. Doesn't ""beat-around-the-bush"" or have conflicts of interest."
Mato,Reaper Eternal,1,1,2011,"13:42, 22 July 2011",'''Support''' - I happen to disagree with your answer to Q8 but that's a non-issue. I think you'll make a good admin.
Wayne Slam,Fluffernutter,1,1,2011,"22:59, 14 August 2011",'''Support''' Has no issues.
My76Strat,Logan,1,-1,2011,"21:21, 14 May 2011",'''Support''' - Fully qualified candidate who will be a good administrator.
kelapstick,Drmies,1,1,2011,"06:43, 20 May 2011","'''Support'''.  I have been collaborating with the good doctor for a little over two years, and am glad it has finally come to this.  Drmies is one of the best editors that we have around here, which will only improve after he <s>is able to abuse his admin privileges to my benefit</s> is given more tools to further help the encyclopedia.  I am happy to support in this long overdue RfA. --"
Courcelles,Smartse,1,1,2011,"03:59, 26 January 2011","We need to bang on the tree a bit harder, if this is the type of candidate that falls out..."
Balloonman,Snottywong,1,-1,2011,"18:43, 23 February 2011","'''<s>Moral</s> Support''' Barring a significant turn around, which I don't see coming, this RfA looks likely to fail---the opposes have legitimate concerns (which if I looked closer at SW might have me go the other way.) That being said, I've decided to cast a supporting vote for two principle reasons 1) He has given excellent answers to all of the questions and 2) even though his opposers seem to think he'd be a lousy admin, most acknowledge that he is either a good or improving editor. (Which indicates a level of respect from those who disagree with him, which in my book counts for something.) I would, however, suggest a name change... Snottywong just strikes a negative chord, which is not the first impression (and IMO, that impacts future interactions.)---'''[[User:Balloonman|<font color=""purple"">Balloonman</font>]]''' ''[[User talk:Balloonman|<b><sup><small>NO! I'm Spartacus!</small></sup></b>]]'' 15:08, 22 February 2011 (UTC) This RfA is still not going to pass, but I'm going to go ahead and move to a normal support based upon Jclemens statement below.---'''"
FeydHuxtable,E2eamon,1,-1,2011,"11:43, 8 July 2011","'''Support''' Useful, diligent and helpful editor. Thanks for your great contributions!"
Hokeman,RHM22,-1,1,2011,"19:42, 13 April 2011","'''Weak oppose''' The candidate has been involved in several qualitative (GA, FA) content contributions, but lacks quantitative contributions to mainspace; and has been highly active only since November. More contributions and work in the administrative areas (e.g. CSD, anti-vandalism) needed before I can support.--"
Atama,Richwales,1,1,2011,"18:33, 20 September 2011","'''Support''' - Plenty of experience in articles and in Wikipedia space, good communication skills. Like Jenks24 above I can't remember where and when I've interacted with Rich but I vaguely recall it was a positive experience. I looked at the previous RfA and it looks like the majority of concerns from that time have been addressed. -- '''"
William M. Connolley,SarekOfVulcan,1,1,2011,"21:08, 4 May 2011",'''support''' per most of the opposes
JaGa,The Blade of the Northern Lights,1,1,2011,"23:46, 1 December 2011",'''Support''' Great contributor. I've always had positive interactions with him. 100% support. --
Cindamuse,Worm That Turned,1,1,2011,"08:12, 30 June 2011","'''Support'''. I know you have been hesitant to pursue adminship, but I am grateful that you stepped forward. I have full confidence in your abilities to continue assisting others, while seeking guidance in areas with which you may not be familiar. I believe that you will be an excellent addition to the admin team. Best regards, <b><font color=""navy"" face=""Tahoma"">"
Fastily,MacMed,-1,-1,2011,"03:00, 24 March 2011","'''Oppose''' Concerns with judgement, lack of experience, and a fifteen month-long vacation.  Sorry, '''"
Smithers7,Anomie,1,1,2011,"13:45, 26 September 2011","Support - <font face=""Palatino Linotype""><big>'''"
Fox,Ks0stm,1,1,2011,"11:47, 7 September 2011","No concerns I can see, seen good stuff from this user. &mdash;"
Jenks24,The Blade of the Northern Lights,1,1,2011,"03:11, 29 November 2011",'''Support'''. Knows what he's doing with CSDs. Glad he kept editing after the [[WP:ACTRIAL]] fiasco.
Pmanderson,HJ Mitchell,1,1,2011,"16:24, 5 May 2011",'''Support''' All admins should have terms; a year may actually be too short. See you in two.
Guerillero,BusterD,1,-1,2011,"21:08, 24 December 2011",I can trust you with the mop --
WereSpielChequers,Bahamut0013,1,1,2011,"22:54, 7 April 2011","(moved from neutral) thanks for culling the userboxes I was concerned about. I have no other strong concerns, warning of vandals is optional, the important thing is that you cleaned up the vandalism. ''"
NuclearWarfare,Ironholds,1,1,2011,"23:40, 1 January 2011","Per past support. '''<font color=""navy"">"
Tryptofish,Reaper Eternal,1,1,2011,"19:34, 23 July 2011","'''Support'''. I have every reason to trust this candidate. I looked through the edit history on cirrus: nice work! Extra points for surviving trolls from another website. I can't find any red flags, a very strong candidate. --"
Wehwalt,Drmies,1,1,2011,"11:03, 22 May 2011","'''Running up the score Support''' Good content contributor, no black marks, will be a credit to Wiki.--"
Ktr101,5 albert square,1,1,2011,"22:05, 31 January 2011",'''Suppport''' Definitely.
TCO,CWH,-1,-1,2011,"13:38, 25 July 2011","'''Not enough participation'''.  I checked user's listed articles and he seems to be the 3rd most active editor on them.  One article link goes to wikisource.  One goes to what is now a disambiguation page (yes the other pages split show his work, but still 3rd most active, also poor care with the nom statement).  Less than 3000 edits overall.  Nom statement seems overly terse as well (feel like too much is put on the voters to research the fellow...when he is closing discussions, he needs to be able to summarize things for others.  I would also like to see enough writing that is clearly his to see English ability (not saying I found mistakes, but an unknown).  He has also not optioned in for the month counts and the like.[[user:TCO|TCO]] ("
Tryptofish,ErrantX,1,1,2011,"23:36, 15 February 2011","'''Support'''. No red flags have come up in this RfA so far. I've gone back and looked at your early MedCab work, and at a selection of your comments, both early and recent, at other users' talk pages, and everything looks to me like someone who works hard, who can navigate tricky situations with a calm demeanor, and who is very well suited to being an administrator. --"
Swarm,Rehman,1,-1,2011,"09:13, 7 April 2011","'''Support''' Qualified, experienced, longtime editor. No reason not to support. I don't quite understand how user rights can be used to determine whether or not someone can be trusted with the tools, but whatevs. ''"
NativeForeigner,Lear's Fool,0,1,2011,"02:50, 4 January 2011",Positives include dispute resolution: negatives include lack of real content coupled with a few irritating factors mentioned by Tryptofish. ''
Ottawa4ever,Neelix,0,1,2011,"13:39, 27 February 2011",'''Neutral''' With TP on this one requires more thought.
America69,Richardcavell,1,-1,2011,"01:28, 28 July 2011","'''Support''' I can't quite oppose, so I suppose weak support will do. I think resigning the tools was smart on the candidate's part, and I don't hold that against him at all. I wish you luck!"
Cerejota,Richwales,1,1,2011,"09:18, 18 September 2011","per below, cause I am that original :) --"
Alpha Quadrant,Ironholds,1,1,2011,"15:53, 5 January 2011",'''Support''' Very good content work and good answers to the questions. Question #7 in particular had a very good answer.
MarmadukePercy,Gfoley4,1,1,2011,"12:28, 7 March 2011",'''Support'''.
The Interior,Drmies,1,1,2011,"04:00, 21 May 2011",This editor has style.  And policy knowledge as far as I have seen.
Moogwrench,Richwales,1,1,2011,"09:56, 20 September 2011","'''Support''' - very thoughtful responses, I am sure that you will do well..."
Pyfan,Salvio giuliano,1,1,2011,"15:58, 27 March 2011","'''Support'''. I haven't seen anything worrying in the user's contribs. So far as I can see, he has good judgement and is civil and friendly. All in all, an excellent candidate. &mdash;"
WFCforLife,WikiCopter,1,-1,2011,"10:18, 7 March 2011","For the record I share the concerns below. But feel that your range of contributions does come close to that of at least two current/recent candidates who garnered support, and therefore that a moral support is merited. This RfA will fail, but don't take it to heart too much. I would advise you largely keep doing what you're doing. Additionally, I would suggest that you spend a little of your time showing that you have the necessary judgement for an admin. For me, the best way to do that is to get more involved in AfD, showing that you understand how policy and guidelines should be ''applied'' (which involves a far more developed argument than ""per nom"", ""per the above user"" or ""per the GNG""). At the moment we don't have much of a track record to go on to measure your judgement. Other suggestions include going through an editor review before a future RfA attempt, ''taking any advice that comes out of that'', and to wait for someone to nominate you next time around (once you've gone through a constructive editor review you tend to be on people's radars). Best of luck, —"
Hokeman,Fluffernutter,1,1,2011,"00:05, 13 August 2011","'''Support''' well-rounded, well-qualified--"
ErrantX,Bahamut0013,1,1,2011,"11:53, 6 April 2011",Clueful & sensible. No issues that I can dig up :) That's all I need to see --'''
Joe Decker,Lear's Fool,1,1,2011,"01:00, 6 January 2011","'''Support'''  Net positive, based on a balance of generally good attitude, temperament and clue vs. experience. In the end, I weigh the former more highly.  --<font color='#66dd44'>"
Hi878,Qwyrxian,1,1,2011,"17:00, 25 July 2011",The opposes aren't convincing me; their rationales don't seem enough to oppose. ~~
PassaMethod,Catfish Jim and the soapdish,1,1,2011,"14:31, 1 May 2011",'''Support''' nice edits
Lukep913,CharlieEchoTango,1,1,2011,"17:01, 23 November 2011",'''Support''' - Great candidate for admin. Very civil and mature. I don't why not. --  '''
Wireless Keyboard,Boing! said Zebedee,1,1,2011,"13:39, 24 February 2011","'''Support''' - Why not? Seems like a trustworty editor, hand him the mop."
Bellatrix Kerrigan,Lear's Fool,1,1,2011,"10:13, 6 January 2011","I think you'll be fine: my advice is to take things slowly should this request pass, keep away from areas you know you're not familiar with, and don't hesitate to ask for help from more experienced editors if you're unsure about something. [[User:Acalamari|Acalamari]] (from"
Rschen7754,Wikispott,-1,-1,2011,"05:46, 24 April 2011",'''Oppose''' per [[WP:NOTNOW]]. --'''
Nancy,GiantSnowman,1,-1,2011,"21:52, 18 January 2011",'''Support''' will be perfectly trustworthy with the mop. The fuss about the Qs I see as a sign of the times rather than any indication that GS would make a poor admin - indeed I look at one answer in particular that I gave in my own RFA and know I'd be absolutely crucified for it now. <big>
Racepacket,SarekOfVulcan,-1,1,2011,"17:54, 3 May 2011","'''Oppose.''' I am sure that he has the best of intentions and is an excellent editor, but [[WP:INVOLVED]] is very important."
PhilKnight,ErrantX,1,1,2011,"16:47, 16 February 2011","'''Support''' - trustworthy editor with more than sufficient experience. In regard to the oppose, I consider the current version of the userbox to be perfectly okay."
Vibhijain,Steven Zhang,1,-1,2011,"10:26, 7 November 2011",'''Support''' For sure.
WereSpielChequers,Fæ,1,1,2011,"23:26, 14 March 2011","'''Support''' I've met Fae a couple of times now in real life and think he has the right combination of commitment, temperament and clue. ''"
TCO,Valfontis,1,1,2011,"23:13, 18 March 2011","'''Support'''.  Satisfactory contentent creation and calm (please keep it calm, when you have the buttons) interaction in content disputes.  Basis: scanning the articles you started, looking at your discussions on talk page, and then the interaction we had on an article title."
Physics is all gnomes,JaGa,1,1,2011,"18:47, 13 March 2011",'''Support''' Looks like valuable editor and a good potential admin.--
Axl,The Blade of the Northern Lights,1,1,2011,"01:15, 29 November 2011",'''Support'''. Good contributions. Trustworthy.
Solenodon,Acdixon,1,1,2011,"15:32, 2 February 2011",'''+S''' You betcha.
Courcelles,N419BH,-1,-1,2011,"00:08, 15 May 2011","Sorry, but I just can't trust the candidate with the delete button at this time, based on the evidence. With a better understanding, and a few months of applying it, he should be fine for a return visit to RFA."
Lovetinkle,Jsfouche,1,-1,2011,"07:34, 2 June 2011","'''Support''' I cannot see any major problems here. A clueful, courteous editor who seems trustworthy. Nothing in opposition seems particularly persuasive -- minor judgement issues at most."
Vejvančický,28bytes,1,1,2011,"08:37, 10 June 2011","'''Support''' competent, dedicated and calm editor. --"
Steven Zhang,Fluffernutter,1,1,2011,"00:00, 13 August 2011","Sure, happy to support. <font face=""Forte"">"
Basket of Puppies,Ctjf83,1,-1,2011,"21:41, 16 January 2011",'''Support''' Adminship is no big deal and you seem like you won't abuse it.
Physics is all gnomes,ErikHaugen,1,1,2011,"15:39, 5 February 2011",'''Support''' For the exact same reasons as Danger --
John,Kudpung,1,1,2011,"07:43, 26 February 2011",'''Support''' Why not? --
Ucucha,Smartse,1,1,2011,"03:54, 26 January 2011",
Malinaccier,Slon02,1,1,2011,"19:48, 14 December 2011",'''Support''' I don't see any reason not to.  Opposes are unconvincing. '''
Milowent,Anomie,1,1,2011,"12:36, 30 September 2011",'''Suppport''' the obvious.--'''
Jeanne boleyn,Rannpháirtí anaithnid,1,1,2011,"16:21, 9 September 2011",'''Support''' - User has displayed much diplomacy and tact when dealing with the controversial Irish/Troubles/British-related articles and their talkpages. I personally think he or she would be a positive asset to the community and fully endorse his candidacy as administrator.--
IGeMiNix,Gfoley4,1,1,2011,"01:28, 6 March 2011","'''Support''', known him for a bit, cool with others and I think he would be a good admin.--<font face=""Calibri"">"
Wifione,Anomie,1,1,2011,"13:40, 24 September 2011",As nom.
Chzz,JaGa,1,1,2011,"13:33, 15 March 2011","'''Support''' ""Good enough"" - I know that isn't a fantastic ringing endorsement - but it is an honest one, and I hope it will encourage you take careful note of the more negative comments. The primary concern is, this ""trying something new"" attitude and lack of specific evidence of CSD (and saying that is what you want to try). However, I ''think'', from our interactions on your talk and your very good conduct in responses on this RfA that you've got the most important skill - ""common sense"" - knowing when to be cautious, when to double-check yourself, and when it's best to ask other people for advice. Your clearly demonstrated common sense has outweighed the concerns, hence I land here. And now I'm waffling. G'luck. <small><span style=""border:1px solid;background:#00008B"">"
Kiefer.Wolfowitz,Latish redone,-1,-1,2011,"02:37, 23 November 2011","'''Oppose''' The editor's first edit in 2007 as User All in vandalized a template, translating it to Spanish. Shortly after, All in requested an RfA. Why stop at RfA? Why not be at ArbComm? <small><span style=""border:1px solid black;padding:1px;"">"
Neutralhomer,Dylan620,1,-1,2011,"23:27, 18 April 2011","'''Strong Support''': I have worked with user on numerous occasions and have always found them to be knowledgable, helpful and willing to work with others.  I strongly support Dylan getting an adminship. - <small style=""white-space:nowrap;border:1px solid #900;padding:1px;"">"
ArcAngel,Worm That Turned,0,1,2011,"07:22, 30 June 2011","'''Neutral''' I cannot outright support you because of your lack of admin-related area experience, but I cannot outright oppose either due to your OTRS and mentoring work.  I'm sure you will do fine, and will gain experience in the Wikispace in no time. :)"
Sven Manguard,Methecooldude,-1,-1,2011,"22:09, 1 July 2011","Sorry, but you don't have very many edits, only have three months with a significant amount of contributions (which are not consecutive months), and have more user talk contributions than you have any other namespace. I'm not seeing anything other than a short stint of vandalism fighting to establish your credentials, and while vandalism fighting is no doubt important, more is needed for adminship."
Fetchcomms,Bahamut0013,1,1,2011,"20:44, 6 April 2011","If this fails, then there is something seriously wrong with the community's expectations vs. its trust. <span style=""font-family:Georgia;font-size:80%;"">'''/"
Carrite,Dayewalker,1,-1,2011,"05:56, 3 November 2011","'''Support''' - Clean block log, 14K edits, no indications of assholery."
The Utahraptor,Guoguo12,0,-1,2011,"17:49, 21 June 2011","'''Regretful neutral''', but '''moral support'''. I'm not worried about the age issue, but after seeing the concerns raised by SandyGeorgia and several other users, I must, unfortunately, move my vote from support to neutral. I'm sorry."
Ronhjones,Reaper Eternal,1,1,2011,"20:24, 22 July 2011",'''Support''' Another mop to be dished out '''
28bytes,January,1,1,2011,"19:39, 29 May 2011",Happy to '''support''' this well-qualified candidate.
Chzz,Boing! said Zebedee,1,1,2011,"17:17, 24 February 2011","'''Support''' No concerns at this time. Having checked things over, and noting a nice response to my q - which was specifically aimed at the possible minor concern over limited experience in some areas admins might wander into...but I feel sure, now, that Z. knows eir own limitations, knows when to be bold and when to ask for help. I've seen lots of good examples of collegiate interaction. Best of luck. <small><span style=""border:1px solid;background:#00008B"">"
Townlake,Boing! said Zebedee,1,1,2011,"16:56, 27 February 2011","Bonus points for self-nomination, solid experience, history suggests candidate will be responsible with the tools, I find no reason to oppose."
Rschen7754,SarekOfVulcan,-1,1,2011,"16:30, 3 May 2011","'''Oppose.''' A few mistakes involving [[WP:INVOLVED]] are tolerable; we all get hotheaded in disputes. But a lot of them have been made, and there is a fundamental failure to agree to pursue compliance with policy (see #5). --'''"
Carrite,Richwales,0,1,2011,"01:31, 21 September 2011","- Solid content creators should not get mired in administrative drudge work. Clean block log, there's nothing to oppose here, other than to note the swamp is already overpopulated with alligators."
Kiefer.Wolfowitz,Smartse,1,1,2011,"19:33, 25 January 2011","'''Support'''. Smartse has always been helpful, courteous, informative, fair, and concise. Smartse avoids drama, and uses discretion."
Phantomsteve,Acdixon,1,1,2011,"15:13, 31 January 2011","'''Weak support''' Those who know me will know that it is very rare for me to use anything other than plain ""support"" or ""oppose"" - in this case, while I see no specific reason to oppose the candidate, the opposes cause me enough pause to weaken my support, but not to the extent that I will go neutral, or oppose myself '''''"
Stephen,Drmies,1,1,2011,"03:54, 25 May 2011",'''Support'''
Nepenthes,Anomie,1,1,2011,"17:17, 24 September 2011",'''Support''' No issues. --
Salvio giuliano,Richwales,1,1,2011,"22:59, 17 September 2011","'''Support'''. I see no reasons not to. <span style=""text-shadow:grey 0.118em 0.118em 0.118em; class=texhtml"">  '''"
Ottawa4ever,Glane23,0,-1,2011,"11:02, 16 February 2011","'''Neutral''' Per cool off comment and knowledge of core policies, but is a reliable huggler so I wish all the best."
Matthewrbowker,The Blade of the Northern Lights,1,1,2011,"20:52, 4 December 2011","'''Support''' I've seen this editor at work a couple times.  Blade is a good editor who knows what he's doing, and the mop will help him.~"
Pol430,Core2012,-1,-1,2011,"08:18, 29 January 2011","'''Oppose''' Clearly not experienced enough for the mop, close as [[WP:SNOW]]"
N5iln,Slon02,0,-1,2011,"15:41, 7 March 2011","'''Neutral''' <s>pending Q5. --[[User:N5iln|Alan the Roving Ambassador]] ([[User talk:N5iln|talk]]) 05:42, 5 March 2011 (UTC)</s> Candidate has grown in experience and gorm, but answer to Q6 gives me pause. I may reconsider in a bit, but right now, neither side of the coin outweighs the other. --"
CharlieEchoTango,Fluffernutter,1,1,2011,"07:13, 14 August 2011","'''Hired'''. Have fun with your new mop! Thanks for reviewing [[WP:AFC|articles for creation]], by the way. It's a thankless task.  —"
Pedro,Tom Morris,0,1,2011,"21:40, 25 November 2011","Whilst one normally cannot take off-site comments as adding either a plus or a minus you have a very clear link on your user page to your blog regarding you leaving Citizendium. [http://blog.tommorris.org/post/1629958884/citizendium-editorial-council-resignation-statement This] entry, some of which I agree with, nevertheless has some odd statements, not least '''''""Wikipedia and other projects have the principle of “assume good faith”. It is often hard to live by.""'''''. I personally don't find assuming good faith ''that'' hard to live by.<p>I also note that after giving you a friendly heads up that you might need to sign the acceptance of this RFA [http://en.wikipedia.org/w/index.php?title=User_talk:Tom_Morris&diff=462461791&oldid=462461434] you simply could not be bothered to reply even though you have edited (at time of writing) some NINE other pages. Uncommunicative admins we '''don't''' need. People who either ignore common courtesy (i.e. replying) or don't think it is common courtesy to reply we also don't need. I'm sure this RFA will pass so FWIW I hope you take my comment in good faith and remember that a little more good faith, and a little more courtesy, are likely more important than a passionate interest in open source software to being a useful admin. <small><span style=""border:1px solid #0000ff;padding:1px;"">"
doncram,SarekOfVulcan,-1,1,2011,"00:30, 3 May 2011","'''Oppose''' I posed questions 6 and 7 above.  I perceive SarekOfVulcan as issuing blocks and making proposals without due care for persons hurt.  About SarekOfVulcan blocking me, another editor commented '''SarekOfVulcan has, yet again, descended upon a prominent content editor, vulnerable because he lacks the protection of having ""administrator"" status, and has blocked him. That seems to be what SarekOfVulcan is here for. Is there any administrator who has made more dubious blocks on prominent content editors over the past year?''' and said more, too, in [http://en.wikipedia.org/w/index.php?title=User_talk%3ALessHeard_vanU&action=historysubmit&diff=426211618&oldid=426204272 this strongly put diff], later amended to [http://en.wikipedia.org/w/index.php?title=User_talk%3ALessHeard_vanU&action=historysubmit&diff=426292837&oldid=426287170 this still strong statement of concern about the '''demeaning environment''' created].  I perceive SarekOfVulcan as too involved, also, in blocks and proposals he has made regarding me.  I don't watch AN and ANI generally, but I was surprised by one or two other blocks he imposed.  I think there can be some value in some unexpected blocks, like it sometimes can shake things up in a good way, but the costs can be high, too, hurting editors and the culture we mostly enjoy.  SarekOfVulcan's blocks seem out of control to me.  I am open to reading how SarekOfVulcan responds to my questions 6 and 7 above, but think i should be honest that my position is to oppose based on my experience. --"
,Logan,-1,-1,2011,,
Guerillero,Ctjf83,-1,-1,2011,"03:54, 17 January 2011","'''Oppose''' per old english, Prodego, and the AfD closure points. If you claim you want to work in an area you should know it well. The points above don't show that. (They also show some us vs them problems) The answer to my question also raises an eyebrow. I can't see how you can maintain a NPOV while blocking/working with a dispute when you have strong feeling about the topic.--"
The Utahraptor,Gimme danger,1,1,2011,"16:35, 8 January 2011","Answers to questions four and five show an understanding of policy, so I '''support''' this nomination."
Hokeman,Rami R,1,1,2011,"23:16, 7 February 2011","'''Support''' The candidate came close (72%) to passing first RfA, and in my view, has taken the appropriate amount of time and appropriate steps to improve. I find this notion that the candidate has not been active enough in recent months to be a red herring. I see plenty of activity over the long term--"
PMDrive1061,SarekOfVulcan,1,1,2011,"20:43, 3 May 2011",'''Support''' as strongly as possible.  No question whatsoever.
Brookie,28bytes,1,1,2011,"08:35, 8 June 2011",'''Support''' Seems like a good candidate for the Mop
Trusilver,Rannpháirtí anaithnid,1,1,2011,"23:13, 8 September 2011",'''Support''' - Qualified candidate. Unlikely to abuse tools or do anything stupid. I'm really impressed with this editor's overall knowledge of policy and the wide variety of tasks already performed. I see no reason at all why they won't make an excellent admin.
Jujutacular,JaGa,1,1,2011,"02:49, 15 March 2011",'''Support''' {{ec}} I was considering being your 'suitor' ;-) but self-nom works too. '''
Strikerforce,Salvio giuliano,1,1,2011,"14:33, 26 March 2011","'''Support''' I only have to look at who the nominator is to make this decision. WSC is an editor that I have quite a bit of respect for and I have yet to disagree with. (The candidate's contributions look good, as well)."
Graeme Bartlett,Moxy,0,-1,2011,"12:28, 28 May 2011","'''Neutral''' The communications that I saw in my searches looked fine.  The logs show that various move and upload features have been used.  The deleted contributions shows very little work in the deletion area, so little in fact, that a recent goof stands out like a sore thumb (but one accident is excusable)."
MarmadukePercy,Salvio giuliano,1,1,2011,"11:18, 27 March 2011",'''Support'''.
Timl2k4,TedPavlic,1,-1,2011,"23:20, 10 July 2011","'''Support'''. The candidate would add diversity to the admin pool, which seems to be evolving towards a specific type of Wikipedian. I'm not all about looking at edit counters and edits in particular namespaces. The candidate has made quality edits to Wikipedia and Wikipedia desperately needs admins who are also good editors. It is apparent that he is not applying because he is obsessed over Wikipedia nor having Wikipedia administration rights, but simply wants expanded capabilities and tools to interact with the Wikipedia community. --"
Bearian,Salvio giuliano,1,1,2011,"01:15, 29 March 2011",'''No concerns'''.
Ajraddatz,Andrew J Powers,-1,-1,2011,"20:14, 1 May 2011","'''Not now'''. Not enough experience, sorry. Also, the fact that you didn't follow the instructions and put this request at the bottom of the RfA page doesn't make it any better."
Keepscases,Salvio giuliano,1,1,2011,"21:45, 30 March 2011",'''Support'''
Jorgenev,Drmies,1,1,2011,"00:04, 24 May 2011","'''Support''', [http://en.wikipedia.org/w/index.php?title=Special%3ASearch&search=%22per+Drmies%22 this] was particularly nice. <small>'''"
Tony1,Fæ,0,1,2011,"03:06, 20 March 2011","I hope I can make a comment here; please move it if it's in the wrong section. OK, disclosure first: someone emailed me concerned about the change of username and the non-disclosure of the previous name and track-record. Discount my comment here as you wish, under the canvassing policy. I just want to know why an RfA candidate is not compelled under the rules to disclose previous accounts. Sorry, I'm too busy in RL to research the threads above."
Ged UK,Ponyo,1,1,2011,"17:11, 26 January 2011","No alarms here; seems balanced, good content work, BLP work seems good, should be a good addition."
Memetic Plague,Sadads,0,1,2011,"19:43, 18 May 2011","'''Neutral''', per Orange and Q&A."
